DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2010-01-23,2,-1,19,-1,2,-0,2.3,86,7.5,1024,66.125,2,0,-6,281,116,266,0,2,6.9,météo très défavorable,17:18:00,08:27:00,-1
2010-01-24,2,-1,7,-1,2,-0,5.4,94,5.5,1024,99.875,2,0,-4,266,266,317,0,1,3.4,météo très défavorable,17:20:00,08:26:00,-1
2010-01-25,1,-3,12,-2,1,-3,0.4,97,5.625,1033,62.125,1,0,-5,260,116,143,0,1,6.9,météo très défavorable,17:21:00,08:25:00,-2
2010-01-26,-3,-7,23,-4,-3,-7,0.2,89,10,1040,32.75,0,0,-11,326,113,113,0.2,1,8.7,météo très défavorable,17:23:00,08:24:00,-3
2010-01-27,0,-8,24,-7,0,-0,0.5,69,9.875,1040,51.75,0,0,-10,116,116,119,0,2,8.7,météo très défavorable,17:25:00,08:22:00,-8
2010-01-28,3,0,22,1,2,1,4.8,96,5.625,1013,94.5,3,2,-4,338,338,122,1.2,1,3.4,météo très défavorable,17:26:00,08:21:00,2
2010-01-29,2,0,26,2,2,1,11.5,100,6.25,1002,96.25,2,2,-4,317,320,338,3.3,1,3.4,météo très défavorable,17:28:00,08:20:00,0
2010-01-30,0,-4,30,-1,0,-4,3.7,94,4.875,1002,79.25,0,0,-8,230,335,116,1.9,1,6.9,météo très défavorable,17:30:00,08:18:00,-2
2010-01-31,1,-2,19,-2,1,-2,0.3,96,8.625,1008,70.625,1,0,-8,119,116,119,0.3,1,6.9,météo très défavorable,17:32:00,08:17:00,0
2010-02-01,1,-3,28,-1,1,1,3,96,5.625,1017,95.5,1,0,-7,338,122,122,2.1,1,3.4,météo très défavorable,17:33:00,08:16:00,-3
2010-02-02,3,-3,41,-0,2,3,9,98,9.125,1017,81.375,3,3,-7,119,317,302,0,2,3.5,météo très défavorable,17:35:00,08:14:00,-3
2010-02-03,4,2,12,2,4,2,6.8,99,5.75,1013,81.5,4,3,-2,296,119,263,0,1,5.2,météo très défavorable,17:37:00,08:13:00,3
2010-02-04,5,2,21,4,5,2,1.3,99,8.875,1013,71.5,5,4,-0,296,122,113,0,1,5.2,météo très défavorable,17:39:00,08:11:00,5
2010-02-05,7,2,32,4,5,5,2.6,97,9.75,1008,71.75,7,6,-1,122,296,116,0,2,3.5,météo très défavorable,17:40:00,08:10:00,3
2010-02-06,6,2,15,2,6,2,0.1,97,7.5,1018,56.875,6,5,-2,116,116,248,0,2,7,météo très défavorable,17:42:00,08:08:00,2
2010-02-07,3,1,10,2,2,2,1,98,4.5,1022,93.125,3,3,-1,338,329,143,0.4,1,3.5,météo très défavorable,17:44:00,08:06:00,2
2010-02-08,3,-5,16,1,3,-3,0.7,95,9.375,1017,64.25,3,1,-3,329,119,116,0.2,1,5.3,météo très défavorable,17:46:00,08:05:00,2
2010-02-09,-2,-6,21,-6,-2,-5,0,88,10,1010,60,0,0,-12,119,116,122,0,2,8.7,météo très défavorable,17:47:00,08:03:00,-5
2010-02-10,-2,-8,20,-8,-2,-5,0.7,93,8,1012,64.625,0,0,-11,113,116,332,0.6,1,7,météo très défavorable,17:49:00,08:01:00,-7
2010-02-11,-2,-7,34,-7,-2,-5,3,95,3,1016,97.125,0,0,-14,122,230,230,0.3,1,3.6,météo très défavorable,17:51:00,08:00:00,-7
2010-02-12,-4,-6,18,-6,-4,-6,0,96,10,1020,86,0,0,-13,119,122,119,0,1,3.7,météo très défavorable,17:53:00,07:58:00,-6
2010-02-13,-3,-6,17,-6,-3,-4,0.3,93,8.125,1020,93.125,0,0,-11,122,122,122,0.3,1,3.7,météo très défavorable,17:54:00,07:56:00,-6
2010-02-14,-1,-5,12,-5,-1,-2,2.3,97,4.75,1017,92.75,0,0,-9,326,332,338,2,1,3.8,météo très défavorable,17:56:00,07:54:00,-5
2010-02-15,-1,-6,8,-6,-1,-3,3,96,3.125,1011,97.625,0,0,-8,338,338,338,2.6,1,3.8,météo très défavorable,17:58:00,07:53:00,-6
2010-02-16,-0,-5,23,-5,-0,-4,0.7,92,9,1005,28,0,0,-12,323,113,113,0.6,1,8.7,météo très défavorable,17:59:00,07:51:00,-4
2010-02-17,2,-5,17,-5,2,1,4,96,9.125,998,50.625,2,1,-11,113,263,293,0,2,6.8,météo très défavorable,18:01:00,07:49:00,-5
2010-02-18,5,1,27,1,4,4,2.9,99,9.625,998,78.75,5,4,-3,296,116,119,0,1,6.9,météo très défavorable,18:03:00,07:47:00,2
2010-02-19,5,0,25,4,3,2,0.4,95,9.25,997,76.625,5,4,-3,122,119,119,0.1,1,5.3,météo très défavorable,18:05:00,07:45:00,4
2010-02-20,4,-1,21,0,3,0,0.5,95,9,1001,67.75,4,1,-5,119,119,116,0.3,2,8.5,météo très défavorable,18:06:00,07:43:00,-1
2010-02-21,4,0,27,1,4,2,0.6,97,6.625,1001,64.875,4,2,-2,143,116,116,0.5,1,10,météo très défavorable,18:08:00,07:41:00,1
2010-02-22,9,2,40,3,9,8,14.1,95,7.75,995,83,9,7,-2,119,266,308,0,2,5.4,météo très défavorable,18:10:00,07:39:00,2
2010-02-23,7,5,11,6,5,6,7.8,98,6.125,995,100,7,7,2,296,143,248,0,2,5.4,météo très défavorable,18:11:00,07:37:00,7
2010-02-24,10,6,25,7,10,7,4.6,95,4.75,998,89.375,10,8,3,266,266,293,0,2,5.4,météo défavorable,18:13:00,07:35:00,7
2010-02-25,10,7,27,7,8,7,9.4,92,6.75,997,90.125,10,9,2,296,266,296,0,2,5.4,météo défavorable,18:15:00,07:33:00,7
2010-02-26,9,4,35,8,6,4,1.3,91,6,1001,78,9,8,-1,122,266,116,0,2,7,météo très défavorable,18:16:00,07:31:00,9
2010-02-27,10,3,33,3,8,6,0.4,94,8.75,1004,50.625,10,4,-2,119,263,119,0,3,8.5,météo très défavorable,18:18:00,07:29:00,3
2010-02-28,10,3,62,10,6,4,22.5,95,8.375,999,95.875,10,9,-4,302,296,302,0,2,5.5,météo très défavorable,18:20:00,07:27:00,6
2010-03-01,5,2,21,2,5,5,1,92,8.875,1015,77.875,5,3,-3,122,122,116,0,1,7,météo très défavorable,18:22:00,07:25:00,3
2010-03-02,8,0,13,1,8,2,0,89,10,1026,16.375,8,0,0,113,113,113,0,2,11,météo très défavorable,18:23:00,07:23:00,0
2010-03-03,7,-1,25,-1,7,3,0,89,10,1026,47.875,7,0,-6,116,116,119,0,2,7,météo très défavorable,18:25:00,07:21:00,-1
2010-03-04,5,-2,28,-1,5,-0,0,86,10,1025,21.75,5,0,-7,116,113,113,0,1,11.1,météo très défavorable,18:27:00,07:19:00,1
2010-03-05,5,-4,17,-4,5,1,0.3,95,7,1028,56.5,5,0,-8,143,119,119,0.3,2,7.1,météo très défavorable,18:28:00,07:17:00,-4
2010-03-06,2,-5,26,-0,1,-4,6.4,90,8.5,1030,56.25,2,1,-6,335,332,113,2.6,1,8.6,météo très défavorable,18:30:00,07:14:00,2
2010-03-07,3,-6,28,-5,2,-3,0,85,10,1033,9.375,3,0,-11,113,113,113,0,2,11.2,météo très défavorable,18:32:00,07:12:00,-6
2010-03-08,3,-6,17,-6,3,-1,0,63,10,1032,23.625,3,0,-12,113,116,113,0,2,11.2,météo très défavorable,18:33:00,07:10:00,-6
2010-03-09,3,-5,27,-5,3,-2,0,90,10,1028,12.25,3,0,-11,113,113,113,0,2,11.3,météo très défavorable,18:35:00,07:08:00,-5
2010-03-10,5,-4,36,-4,5,0,0,66,10,1028,22.125,5,0,-11,116,113,116,0,2,11.3,météo très défavorable,18:37:00,07:06:00,-4
2010-03-11,4,-4,21,-4,4,-1,0,93,10,1022,21.25,4,0,-10,116,113,113,0,2,11.3,météo très défavorable,18:38:00,07:04:00,-4
2010-03-12,7,-4,10,-3,6,1,0,96,7,1022,47.625,7,0,-6,143,116,119,0,1,8.6,météo très défavorable,18:40:00,07:01:00,-4
2010-03-13,6,-2,15,0,6,3,0.4,98,7.625,1028,72.875,6,2,-2,317,119,116,0,1,7.3,météo très défavorable,18:42:00,06:59:00,-1
2010-03-14,6,1,20,2,6,4,1,95,7.375,1027,72.625,6,4,-2,266,122,116,0,1,7.3,météo très défavorable,18:43:00,06:57:00,1
2010-03-15,9,2,19,3,9,6,0.2,96,6.5,1027,85.875,9,5,0,143,122,119,0,2,7.4,météo très défavorable,18:45:00,06:55:00,3
2010-03-16,9,3,12,3,8,3,3.2,96,7.625,1027,75,9,5,0,296,266,116,0,2,7.4,météo très défavorable,18:47:00,06:53:00,3
2010-03-17,12,2,19,2,12,7,0,85,10,1027,18.625,12,4,-2,113,116,113,0,3,11.6,météo très défavorable,18:48:00,06:50:00,2
2010-03-18,15,5,20,5,15,12,0,78,10,1024,37.125,15,7,2,116,116,116,0,4,11.6,météo correcte,18:50:00,06:48:00,5
2010-03-19,14,9,25,10,13,13,0.3,88,10,1018,70.25,14,11,7,116,122,119,0,4,6,météo défavorable,18:52:00,06:46:00,9
2010-03-20,13,11,28,11,13,13,3.8,93,6.75,1012,92.875,13,11,9,266,266,122,0,3,6,météo défavorable,18:53:00,06:44:00,11
2010-03-21,12,7,24,10,8,8,12.2,94,7,1023,95,12,11,5,356,296,122,0,2,6.1,météo défavorable,18:55:00,06:41:00,12
2010-03-22,13,4,14,4,12,8,0,96,7,1023,22.875,13,6,2,143,113,113,0,2,11.6,météo correcte,18:56:00,06:39:00,6
2010-03-23,15,4,9,5,14,9,0,91,10,1021,16.75,15,8,3,116,113,113,0,4,11.6,météo correcte,18:58:00,06:37:00,4
2010-03-24,17,8,24,8,16,12,0,74,10,1015,38,17,11,5,116,113,116,0,3,11.6,météo correcte,19:00:00,06:35:00,8
2010-03-25,17,11,25,11,17,13,0.4,80,9.875,1007,39.25,17,11,8,116,116,116,0,4,10.3,météo correcte,19:01:00,06:33:00,12
2010-03-26,12,7,20,8,10,7,2.7,89,7.5,1007,59.375,12,11,6,263,263,116,0,2,9,météo défavorable,19:03:00,06:30:00,9
2010-03-27,9,5,18,5,7,7,0.2,92,10,1009,73.625,9,5,1,119,122,116,0,2,6.4,météo très défavorable,19:05:00,06:28:00,6
2010-03-28,10,7,22,7,9,8,1.7,89,8,1011,96.125,10,8,3,122,122,122,0,2,6.4,météo défavorable,19:06:00,06:26:00,7
2010-03-29,14,9,17,9,14,11,12,95,8.25,1006,80.625,14,10,6,296,263,176,0,3,9,météo défavorable,19:08:00,06:24:00,10
2010-03-30,11,4,26,10,9,7,13.5,95,8.125,997,64.375,11,10,7,119,302,296,0,2,7.7,météo défavorable,19:09:00,06:21:00,10
2010-03-31,8,3,37,4,8,4,2.6,87,8.875,1002,77.125,8,3,-1,116,119,353,0,2,6.5,météo très défavorable,19:11:00,06:19:00,4
2010-04-01,8,2,27,2,8,3,1.7,87,9.75,1015,51.125,8,1,-3,122,176,113,0,2,10.3,météo très défavorable,19:13:00,06:17:00,3
2010-04-02,11,2,30,3,11,5,0.7,78,9.375,1016,55.5,11,5,-2,116,116,122,0,3,9,météo très défavorable,19:14:00,06:15:00,3
2010-04-03,7,5,23,5,5,6,1.7,98,7.875,1008,92.625,7,6,1,122,266,122,0,2,6.5,météo très défavorable,19:16:00,06:13:00,5
2010-04-04,7,3,23,6,7,5,11,98,7,1019,92.5,7,6,1,266,302,356,0,2,6.5,météo très défavorable,19:18:00,06:11:00,7
2010-04-05,10,1,17,2,9,7,0.8,96,10,1027,47,10,4,-3,116,116,113,0,2,10.3,météo très défavorable,19:19:00,06:08:00,1
2010-04-06,15,3,22,4,14,11,0,77,10,1027,1,15,7,0,113,113,113,0,4,11.6,météo correcte,19:21:00,06:06:00,3
2010-04-07,16,7,13,7,16,10,0.5,81,9,1019,43.375,16,12,5,113,116,116,0,4,10.3,météo correcte,19:22:00,06:04:00,8
2010-04-08,11,6,13,8,9,8,11.1,97,9.125,1031,76.125,11,9,6,302,296,116,0,2,7.9,météo défavorable,19:24:00,06:02:00,9
2010-04-09,15,2,13,5,15,10,0,89,8,1034,20.625,15,7,4,113,113,113,0,3,13.3,météo correcte,19:26:00,06:00:00,2
2010-04-10,12,3,18,4,12,8,0,97,6.75,1032,21.25,12,5,2,248,113,113,0,2,13.3,météo très défavorable,19:27:00,05:58:00,3
2010-04-11,8,1,22,2,8,6,0.3,94,8,1028,50.125,8,3,-2,116,119,266,0,3,10.9,météo très défavorable,19:29:00,05:56:00,1
2010-04-12,13,2,25,4,10,7,0.4,93,8.375,1025,53,13,4,-1,122,113,263,0,3,12.1,météo correcte,19:30:00,05:54:00,2
2010-04-13,15,4,27,6,14,9,0.5,90,9.875,1020,35.375,15,6,2,116,113,176,0,4,13.8,météo correcte,19:32:00,05:52:00,4
2010-04-14,14,2,17,4,14,9,0.2,95,9,1017,18.5,14,6,1,143,113,113,0,3,13.8,météo correcte,19:34:00,05:50:00,2
2010-04-15,14,3,19,5,14,10,0.4,93,7.875,1021,23.125,14,6,2,116,116,113,0,3,13.3,météo correcte,19:35:00,05:47:00,3
2010-04-16,11,2,19,3,11,8,0,93,10,1025,20,11,4,-0,116,113,113,0,3,13.9,météo très défavorable,19:37:00,05:45:00,2
2010-04-17,16,1,13,4,15,11,0,83,8,1026,2.125,16,7,1,113,113,113,0,3,14,météo correcte,19:38:00,05:43:00,1
2010-04-18,18,4,7,9,18,12,0,77,10,1018,11.75,18,7,8,113,113,116,0,4,14,météo favorable,19:40:00,05:41:00,4
2010-04-19,14,4,10,5,14,9,0,96,7,1017,28.25,14,6,3,143,113,116,0,3,14,météo correcte,19:42:00,05:39:00,4
2010-04-20,15,1,20,6,15,8,0,79,10,1019,12.25,15,6,4,113,116,113,0,4,14.1,météo correcte,19:43:00,05:37:00,3
2010-04-21,10,1,12,4,10,7,0,79,10,1021,37.75,10,3,1,116,122,116,0,3,12.2,météo très défavorable,19:45:00,05:35:00,1
2010-04-22,12,-3,15,2,12,8,0,77,10,1021,18,12,1,0,113,113,113,0,3,14.1,météo très défavorable,19:46:00,05:33:00,-3
2010-04-23,15,1,13,4,14,11,0,77,10,1017,3.375,15,6,1,113,113,113,0,4,14.2,météo correcte,19:48:00,05:31:00,1
2010-04-24,21,4,10,9,20,15,0,68,10,1020,1.625,24,9,8,113,113,113,0,5,14.2,météo favorable,19:50:00,05:29:00,4
2010-04-25,21,8,14,10,21,13,2.7,68,9.875,1023,19.75,24,12,9,113,113,386,0,5,14.2,météo favorable,19:51:00,05:27:00,8
2010-04-26,15,6,15,7,15,12,1.8,98,9.125,1027,45.875,15,10,5,119,176,116,0,3,12.3,météo correcte,19:53:00,05:25:00,6
2010-04-27,21,1,5,10,21,14,0,88,7.75,1028,18.5,24,11,10,113,113,113,0,4,14.3,météo favorable,19:54:00,05:24:00,1
2010-04-28,21,8,13,10,20,16,0,69,10,1027,17.25,21,11,9,113,113,113,0,5,14.3,météo favorable,19:56:00,05:22:00,8
2010-04-29,23,12,15,14,23,19,0.4,69,9.375,1018,22.875,25,14,13,113,113,113,0,5,14.4,météo favorable,19:57:00,05:20:00,13
2010-04-30,16,7,22,11,14,13,1.7,95,9.875,1012,59.25,16,15,8,119,116,116,0,3,11.2,météo correcte,19:59:00,05:18:00,12
2010-05-01,16,8,19,9,16,12,1.1,78,9.875,1012,41.375,16,9,7,113,116,353,0,4,13.5,météo correcte,20:00:00,05:16:00,8
2010-05-02,14,3,17,9,13,10,12.8,96,7.75,1011,69.25,14,10,8,296,353,356,0,3,11.4,météo défavorable,20:02:00,05:14:00,8
2010-05-03,7,4,21,5,7,4,7.4,97,5.625,1018,98.75,7,6,1,296,296,296,0,2,9.3,météo très défavorable,20:03:00,05:13:00,4
2010-05-04,12,4,26,5,11,9,0.4,95,9,1022,63.375,12,4,0,122,116,116,0,2,12.4,météo très défavorable,20:05:00,05:11:00,5
2010-05-05,11,2,28,4,11,9,0,82,10,1022,17.625,11,4,0,113,113,113,0,3,14.5,météo très défavorable,20:06:00,05:09:00,2
2010-05-06,11,2,23,5,11,7,0.2,84,9,1011,56.5,11,5,1,116,116,122,0,3,12.5,météo très défavorable,20:08:00,05:07:00,2
2010-05-07,9,5,11,5,8,8,0.7,92,8,1009,96.375,9,5,2,122,122,122,0,2,9.4,météo très défavorable,20:10:00,05:06:00,5
2010-05-08,13,4,8,7,13,12,0,82,8,1010,61.625,13,7,7,116,119,116,0,3,11.5,météo correcte,20:11:00,05:04:00,4
2010-05-09,15,3,13,8,14,12,0.3,85,8.625,1011,51.75,15,9,7,116,122,176,0,4,13.5,météo correcte,20:13:00,05:02:00,3
2010-05-10,12,3,17,5,12,9,0,95,7.5,1010,77.5,12,6,1,119,122,119,0,2,9.5,météo très défavorable,20:14:00,05:01:00,3
2010-05-11,5,2,21,4,4,3,19.9,99,7.75,1011,89.375,5,4,0,302,302,302,0,1,9.7,météo très défavorable,20:15:00,04:59:00,3
2010-05-12,8,1,15,3,8,5,4.6,97,4.75,1014,99.25,8,6,-0,296,266,266,0,2,9.7,météo très défavorable,20:17:00,04:58:00,1
2010-05-13,10,5,10,6,10,7,0.3,88,7,1013,92.5,10,5,5,119,122,122,0,2,9.8,météo défavorable,20:18:00,04:56:00,5
2010-05-14,11,2,9,7,11,10,0.1,87,7.5,1013,81.5,11,5,6,116,122,116,0,2,10.7,météo défavorable,20:20:00,04:55:00,2
2010-05-15,14,3,16,7,13,11,0,81,9,1014,28.75,14,6,5,113,113,116,0,4,13.6,météo correcte,20:21:00,04:53:00,3
2010-05-16,16,3,18,7,15,12,0,87,8,1019,28.125,16,8,5,113,119,113,0,3,13.6,météo correcte,20:23:00,04:52:00,3
2010-05-17,14,4,18,8,13,12,1.5,97,5.75,1026,57.25,14,11,6,143,116,113,0,3,11.7,météo correcte,20:24:00,04:50:00,5
2010-05-18,15,0,12,8,15,12,0,88,7.75,1029,10.125,15,7,8,113,113,113,0,3,14.5,météo correcte,20:26:00,04:49:00,0
2010-05-19,16,2,19,6,16,12,0,86,7.5,1029,29.125,16,6,5,113,113,113,0,3,14.5,météo correcte,20:27:00,04:48:00,2
2010-05-20,19,2,14,8,18,16,0,67,10,1031,8.75,19,12,7,113,113,113,0,5,14.5,météo favorable,20:28:00,04:46:00,2
2010-05-21,20,5,16,11,20,16,0,92,7.75,1030,22,20,12,11,113,113,113,0,4,14.5,météo favorable,20:30:00,04:45:00,5
2010-05-22,20,7,14,11,20,16,0,87,7,1029,6.625,20,12,10,113,113,113,0,4,14.5,météo favorable,20:31:00,04:44:00,7
2010-05-23,24,9,10,13,22,23,0,91,7.5,1025,26.75,25,19,13,113,113,113,0,5,14.5,météo favorable,20:32:00,04:43:00,9
2010-05-24,24,13,14,16,24,22,0,86,10,1019,6.125,26,17,16,113,113,113,0,6,14.5,météo idéale,20:34:00,04:42:00,13
2010-05-25,22,10,17,14,22,16,2.3,92,7.5,1012,33.125,25,13,13,113,113,200,0,4,14.5,météo favorable,20:35:00,04:40:00,10
2010-05-26,12,8,16,12,12,9,18.4,97,7.25,1010,77.875,12,12,8,116,308,296,0,3,10.9,météo très défavorable,20:36:00,04:39:00,10
2010-05-27,19,7,8,9,19,12,1.9,95,6,1010,69.125,19,11,9,143,122,263,0,4,12.7,météo défavorable,20:37:00,04:38:00,7
2010-05-28,17,6,16,10,17,15,1.1,95,7.625,1019,56.25,17,9,9,143,116,116,0,3,13.6,météo correcte,20:38:00,04:37:00,10
2010-05-29,20,5,16,11,20,13,2.1,86,8.25,1020,39.5,20,13,10,116,116,293,0,5,14.5,météo favorable,20:40:00,04:37:00,6
2010-05-30,13,8,21,12,13,11,10.9,95,7,1011,78.875,13,12,10,353,266,356,0,3,11.8,météo défavorable,20:41:00,04:36:00,12
2010-05-31,14,6,17,9,13,12,2.7,97,6,1019,86,14,11,6,266,266,266,0,3,10,météo défavorable,20:42:00,04:35:00,6
2010-06-01,19,8,7,11,19,14,0.6,94,7.5,1018,85.875,19,12,11,119,122,122,0,4,10.9,météo défavorable,20:43:00,04:34:00,8
2010-06-02,20,8,18,11,19,17,0,89,8,1020,9.375,20,11,11,113,113,113,0,4,14.5,météo favorable,20:44:00,04:33:00,8
2010-06-03,21,9,17,12,20,18,0,81,7.75,1021,13.5,21,12,11,113,113,113,0,4,14.5,météo favorable,20:45:00,04:33:00,9
2010-06-04,25,11,7,15,25,22,0,86,8,1021,1,26,17,14,113,113,113,0,5,14.5,météo idéale,20:46:00,04:32:00,11
2010-06-05,29,11,3,18,29,24,0,72,10,1020,8.25,30,18,18,113,113,113,0,6,14.5,météo idéale,20:47:00,04:31:00,11
2010-06-06,25,14,14,19,25,17,12.8,93,8.625,1016,30.5,26,20,19,113,176,359,0,6,13.6,météo correcte,20:48:00,04:31:00,14
2010-06-07,20,10,16,12,18,19,0.6,94,7.875,1014,42.625,20,14,11,266,176,113,0,5,12.7,météo favorable,20:48:00,04:30:00,10
2010-06-08,20,12,21,16,20,17,9.2,87,9.125,1009,56.75,20,17,16,116,353,356,0,5,11.9,météo correcte,20:49:00,04:30:00,14
2010-06-09,18,14,8,16,16,17,18.2,97,6.125,1006,80.625,18,17,16,266,302,302,0,4,10.1,météo très défavorable,20:50:00,04:29:00,14
2010-06-10,19,15,11,17,19,18,11.3,96,8,1005,63.25,19,19,17,143,299,299,0,4,11.9,météo correcte,20:51:00,04:29:00,15
2010-06-11,23,12,22,17,23,20,2.9,87,8.875,1011,21.625,25,17,17,116,113,113,0,5,14.5,météo favorable,20:51:00,04:29:00,17
2010-06-12,17,11,12,15,17,16,2.2,95,5.375,1017,67.25,17,15,15,119,266,263,0,4,11,météo défavorable,20:52:00,04:29:00,13
2010-06-13,17,5,9,10,17,14,0,91,7.5,1019,43.5,17,12,10,116,113,116,0,3,14.5,météo correcte,20:53:00,04:28:00,5
2010-06-14,19,10,8,14,18,17,1.3,83,6.5,1018,35.5,19,14,15,113,263,176,0,4,14.5,météo correcte,20:53:00,04:28:00,10
2010-06-15,18,11,23,11,18,16,0.9,88,10,1023,35.25,18,12,9,119,113,116,0,4,13.6,météo favorable,20:54:00,04:28:00,12
2010-06-16,20,8,24,9,18,17,0,89,10,1023,19.125,20,11,6,116,113,113,0,5,14.5,météo favorable,20:54:00,04:28:00,8
2010-06-17,19,11,21,13,18,18,0.3,73,10,1019,31.375,19,13,11,116,116,116,0,5,13.6,météo favorable,20:55:00,04:28:00,11
2010-06-18,19,10,20,11,19,13,0.3,90,7.125,1016,43.625,19,11,10,116,113,119,0,4,13.6,météo favorable,20:55:00,04:28:00,10
2010-06-19,13,6,17,9,13,11,2.4,91,7.125,1014,70.875,13,9,8,119,353,116,0,3,11,météo défavorable,20:55:00,04:28:00,6
2010-06-20,13,7,17,9,13,11,1.1,93,5,1020,84.875,13,8,7,266,266,119,0,3,10.2,météo défavorable,20:56:00,04:28:00,8
2010-06-21,15,8,10,10,13,15,0.3,88,8,1023,61,15,11,9,119,122,116,0,4,11,météo correcte,20:56:00,04:28:00,8
