DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2019-01-19,3,-3,18,-3,3,-2,0,84,10,1019,49.125,3,0,-7,116,116,116,0,1,8.7,météo très défavorable,17:11:00,08:32:00,-3
2019-01-20,2,-4,9,-2,2,-4,0,66,10,1021,25.625,2,0,-5,116,113,113,0,1,8.7,météo très défavorable,17:13:00,08:31:00,-3
2019-01-21,2,-4,4,-4,2,-3,0,70,10,1024,16.25,2,0,-4,113,113,116,0,2,8.7,météo très défavorable,17:14:00,08:30:00,-4
2019-01-22,-0,-5,28,-4,-0,-3,4.5,89,7.375,1018,57.25,0,0,-11,113,332,338,3.8,2,3.3,météo très défavorable,17:16:00,08:29:00,-4
2019-01-23,0,-3,18,-2,0,-3,1.5,91,4.75,1005,89.875,0,0,-7,338,332,143,1.3,1,3.3,météo très défavorable,17:18:00,08:27:00,-2
2019-01-24,0,-6,9,-6,0,-2,0.3,95,7.375,1014,87.125,0,0,-9,143,326,332,0.3,1,3.3,météo très défavorable,17:19:00,08:26:00,-4
2019-01-25,2,-4,22,-2,1,1,1.8,95,6.5,1016,87.75,2,1,-6,143,122,266,0.1,1,3.4,météo très défavorable,17:21:00,08:25:00,-4
2019-01-26,5,4,24,5,5,4,0.9,98,7,1013,100,5,5,-1,122,122,266,0,1,3.4,météo très défavorable,17:23:00,08:24:00,4
2019-01-27,5,1,31,4,5,1,10.9,92,6.875,994,99.125,5,4,-3,296,389,338,2,1,3.4,météo très défavorable,17:24:00,08:23:00,5
2019-01-28,3,1,32,3,3,2,15.6,94,5.75,1007,81.5,3,2,-3,320,320,119,2.9,1,5.2,météo très défavorable,17:26:00,08:21:00,2
2019-01-29,3,-2,20,-1,3,0,0.4,92,9.25,1009,57.25,3,0,-5,113,116,122,0.3,1,6.9,météo très défavorable,17:28:00,08:20:00,-1
2019-01-30,1,-4,23,0,1,-1,12,97,3.875,996,90.625,1,0,-4,332,338,230,8.3,1,3.4,météo très défavorable,17:30:00,08:19:00,0
2019-01-31,-0,-5,12,-3,-0,-2,0.4,96,6,998,74.125,0,0,-5,143,119,116,0,1,5.2,météo très défavorable,17:31:00,08:17:00,-4
2019-02-01,4,0,19,2,3,3,3.4,99,5.25,990,88,4,4,-2,317,248,122,1.6,1,3.4,météo très défavorable,17:33:00,08:16:00,2
2019-02-02,2,0,13,2,2,1,5.6,99,5.25,1008,96.75,2,2,-2,266,296,338,0.5,1,3.5,météo très défavorable,17:35:00,08:14:00,2
2019-02-03,3,-2,10,-2,2,0,0,98,6.5,1027,67,3,2,-5,260,248,119,0,1,7,météo très défavorable,17:36:00,08:13:00,-1
2019-02-04,3,-3,28,-1,3,1,0.1,91,10,1028,59.5,3,0,-6,116,119,122,0,2,5.2,météo très défavorable,17:38:00,08:11:00,-2
2019-02-05,6,0,12,0,6,2,0,86,10,1028,44.75,6,3,-3,116,116,113,0,1,8.7,météo très défavorable,17:40:00,08:10:00,2
2019-02-06,7,1,26,2,7,4,0.6,85,9,1027,64.5,7,4,-4,119,122,122,0,2,5.2,météo très défavorable,17:42:00,08:08:00,1
2019-02-07,9,5,27,8,9,6,8.2,91,9.25,1015,73.25,9,7,3,296,122,116,0,2,5.2,météo défavorable,17:43:00,08:07:00,7
2019-02-08,8,4,38,5,7,7,0.7,91,8,1015,95.375,8,5,-0,122,266,122,0,2,3.5,météo très défavorable,17:45:00,08:05:00,4
2019-02-09,9,7,46,7,8,7,3.9,81,9.875,1010,94.625,9,6,2,353,122,119,0,2,3.5,météo défavorable,17:47:00,08:03:00,7
2019-02-10,9,5,41,9,8,6,21.1,90,7.625,1006,98.625,9,7,2,302,302,296,0,2,3.6,météo très défavorable,17:49:00,08:02:00,8
2019-02-11,7,2,18,2,6,3,0.6,90,9,1031,59.875,7,3,-3,116,122,116,0,1,3.6,météo très défavorable,17:50:00,08:00:00,3
2019-02-12,7,1,13,1,7,2,0.2,94,10,1036,42.25,7,2,-2,122,116,113,0,2,8.7,météo très défavorable,17:52:00,07:58:00,1
2019-02-13,8,-1,11,-0,8,3,0,90,10,1037,35.375,8,1,-4,113,113,122,0,2,8.7,météo très défavorable,17:54:00,07:56:00,-1
2019-02-14,12,1,8,2,11,6,0,60,10,1036,34.5,12,4,-1,113,116,113,0,2,8.7,météo très défavorable,17:56:00,07:55:00,2
2019-02-15,13,4,13,4,13,7,0,56,10,1033,2.125,13,5,1,113,113,113,0,3,8.7,météo correcte,17:57:00,07:53:00,4
2019-02-16,13,4,16,4,12,8,0,80,10,1027,1.5,13,7,1,113,113,113,0,3,8.7,météo correcte,17:59:00,07:51:00,5
2019-02-17,14,5,20,5,13,8,0,86,10,1025,45.875,14,6,2,122,113,113,0,2,10,météo correcte,18:01:00,07:49:00,6
2019-02-18,13,5,17,5,13,8,0,88,10,1021,6.125,13,6,2,113,113,113,0,3,10.6,météo correcte,18:03:00,07:47:00,5
2019-02-19,10,5,18,5,10,6,0.2,97,9,1022,45.5,10,6,2,119,113,113,0,2,10.6,météo très défavorable,18:04:00,07:45:00,6
2019-02-20,11,3,16,3,10,7,0,94,10,1025,45.125,11,5,-0,116,113,113,0,2,10,météo très défavorable,18:06:00,07:44:00,4
2019-02-21,12,5,14,5,12,9,0,93,10,1030,40,12,7,2,116,116,116,0,3,10.7,météo très défavorable,18:08:00,07:42:00,5
2019-02-22,13,5,9,5,12,8,0,93,10,1037,37.875,13,9,5,116,116,113,0,3,10,météo correcte,18:09:00,07:40:00,6
2019-02-23,14,5,12,5,12,8,0,93,10,1037,3.25,14,5,3,113,113,113,0,3,10.7,météo correcte,18:11:00,07:38:00,6
2019-02-24,16,5,9,5,14,9,0,42,10,1037,4,16,3,3,113,113,113,0,4,10.8,météo correcte,18:13:00,07:36:00,5
2019-02-25,18,6,8,6,16,12,0,54,10,1038,6.125,18,7,5,113,113,113,0,4,10.8,météo favorable,18:14:00,07:34:00,6
2019-02-26,18,9,8,9,18,12,0,73,10,1035,0,18,8,9,113,113,113,0,4,10.8,météo favorable,18:16:00,07:32:00,9
2019-02-27,18,8,11,8,17,12,0,63,10,1031,0,18,9,6,113,113,113,0,4,10.9,météo favorable,18:18:00,07:30:00,8
2019-02-28,13,6,26,6,13,10,0.7,92,9,1021,48.5,13,8,4,113,122,122,0,3,7,météo correcte,18:20:00,07:28:00,7
2019-03-01,9,5,20,8,8,6,10.8,93,8.75,1020,89.875,9,8,4,302,296,119,0,2,5.5,météo défavorable,18:21:00,07:25:00,9
2019-03-02,10,6,22,7,10,9,0.9,92,7.375,1020,78.25,10,7,4,122,122,263,0,2,7,météo défavorable,18:23:00,07:23:00,6
2019-03-03,12,8,35,9,11,11,0.8,88,7,1013,90.625,12,8,5,122,266,122,0,3,5.5,météo défavorable,18:25:00,07:21:00,8
2019-03-04,11,5,42,9,8,6,3.1,76,8.75,1003,82.25,11,7,3,176,296,122,0,2,5.5,météo défavorable,18:26:00,07:19:00,11
2019-03-05,9,4,30,5,8,7,9.5,87,8.75,1010,83.5,9,5,-1,389,296,122,0,2,7.1,météo très défavorable,18:28:00,07:17:00,4
2019-03-06,12,7,31,8,12,9,4.9,84,7.625,1008,97.375,12,9,4,122,266,296,0,2,5.6,météo défavorable,18:30:00,07:15:00,8
2019-03-07,10,6,39,8,9,7,7.7,89,9.25,1002,76.5,10,9,4,302,353,116,0,2,7.1,météo défavorable,18:31:00,07:13:00,10
2019-03-08,10,6,24,6,10,7,6.7,91,9.375,1015,78.125,10,5,2,302,353,119,0,2,8.6,météo défavorable,18:33:00,07:11:00,6
2019-03-09,10,8,38,9,10,9,2.1,89,9.875,1017,95.125,10,8,6,122,122,353,0,2,5.6,météo défavorable,18:35:00,07:08:00,9
2019-03-10,11,5,51,11,9,6,9.3,93,9.25,1016,84.25,11,10,3,389,353,353,0,2,5.7,météo défavorable,18:36:00,07:06:00,7
2019-03-11,7,2,34,2,6,4,2,77,9.5,1027,59.875,7,2,-3,371,122,176,0.1,1,7.2,météo très défavorable,18:38:00,07:04:00,2
2019-03-12,10,2,43,5,10,9,2.6,74,9.75,1026,64,10,3,-0,122,113,122,0,2,10.1,météo très défavorable,18:40:00,07:02:00,3
2019-03-13,7,4,37,4,7,6,13.9,83,8.25,1012,72.5,7,4,-2,122,389,356,0,2,5.7,météo très défavorable,18:41:00,07:00:00,4
2019-03-14,10,4,39,6,8,7,22.9,92,8,1013,78.5,10,7,1,296,308,356,0,2,5.9,météo très défavorable,18:43:00,06:57:00,4
2019-03-15,11,5,37,9,11,11,25.5,96,7.25,1010,96.25,11,9,6,302,302,302,0,3,6,météo très défavorable,18:45:00,06:55:00,7
2019-03-16,11,9,36,10,10,10,10.8,89,8.125,1011,86,11,9,6,296,122,116,0,3,7.4,météo défavorable,18:46:00,06:53:00,10
2019-03-17,9,3,39,8,9,5,6.1,90,9.5,1013,64.875,9,6,3,296,176,119,0,2,8.8,météo défavorable,18:48:00,06:51:00,8
2019-03-18,9,2,17,2,9,5,4.1,96,9.625,1025,33.75,9,4,-2,122,353,176,0,3,11.6,météo très défavorable,18:50:00,06:49:00,2
2019-03-19,11,3,9,3,10,7,0.1,82,10,1032,24.75,11,3,1,113,113,119,0,3,8.8,météo très défavorable,18:51:00,06:46:00,3
2019-03-20,13,3,10,3,12,9,0,93,10,1035,67.375,13,7,1,119,122,116,0,3,7.4,météo très défavorable,18:53:00,06:44:00,4
2019-03-21,16,6,6,6,16,11,0,90,10,1035,10.125,16,8,6,113,113,113,0,4,11.6,météo correcte,18:55:00,06:42:00,6
2019-03-22,18,7,11,7,17,12,0,75,10,1032,3.75,18,7,6,113,113,113,0,4,11.6,météo favorable,18:56:00,06:40:00,7
2019-03-23,11,5,13,5,10,9,0.2,94,9,1030,53.75,11,7,5,113,122,119,0,3,6.1,météo très défavorable,18:58:00,06:37:00,6
2019-03-24,11,5,15,6,10,7,0.5,94,9,1029,56.75,11,6,4,122,122,113,0,2,8.9,météo défavorable,18:59:00,06:35:00,6
2019-03-25,10,3,32,5,10,6,0.7,88,10,1031,65.625,10,3,1,119,119,119,0,3,6.3,météo très défavorable,19:01:00,06:33:00,3
2019-03-26,9,3,13,5,9,7,0.7,81,10,1033,86.125,9,3,3,119,122,119,0,2,6.4,météo très défavorable,19:03:00,06:31:00,5
2019-03-27,10,3,10,3,10,7,0.2,92,9.875,1035,46.5,10,4,3,113,119,119,0,2,7.7,météo très défavorable,19:04:00,06:28:00,3
2019-03-28,12,4,11,4,12,9,0,91,10,1035,52.5,12,5,4,119,119,113,0,2,10.3,météo très défavorable,19:06:00,06:26:00,4
2019-03-29,16,5,10,6,16,13,0,89,10,1034,15.5,16,8,5,113,113,116,0,4,10.3,météo correcte,19:08:00,06:24:00,5
2019-03-30,18,7,15,7,17,13,0.8,91,9.75,1025,14.75,18,8,5,113,113,176,0,4,11.6,météo favorable,19:09:00,06:22:00,7
2019-03-31,14,7,24,8,14,9,0.6,90,9.875,1023,18.75,14,9,6,113,113,116,0,3,11.6,météo correcte,19:11:00,06:20:00,9
2019-04-01,17,5,15,5,16,11,0,81,10,1023,17.25,17,7,2,113,113,113,0,4,11.6,météo correcte,19:12:00,06:17:00,5
2019-04-02,14,6,27,9,14,9,7.4,84,8.5,1013,61.125,14,10,7,122,293,356,0,4,7.8,météo correcte,19:14:00,06:15:00,8
2019-04-03,10,2,21,4,10,5,3.8,92,9.125,1004,44.875,10,3,2,119,353,176,0,2,11.6,météo très défavorable,19:16:00,06:13:00,3
2019-04-04,10,1,9,3,10,6,2.3,91,10,1004,47.875,10,3,1,116,122,353,0,3,9.1,météo très défavorable,19:17:00,06:11:00,2
2019-04-05,13,1,15,3,13,8,0.1,88,10,1006,41.375,13,4,1,122,113,116,0,3,11.6,météo correcte,19:19:00,06:09:00,1
2019-04-06,15,3,10,5,14,11,0,90,10,1005,51.75,15,6,4,116,116,119,0,3,10.3,météo correcte,19:21:00,06:07:00,3
2019-04-07,18,6,10,9,17,12,14,90,8.875,1008,66.75,18,11,9,353,356,356,0,4,7.8,météo défavorable,19:22:00,06:05:00,6
2019-04-08,12,9,9,9,12,11,3.7,95,8,1011,99.375,12,10,8,266,353,353,0,3,6.6,météo défavorable,19:24:00,06:02:00,9
2019-04-09,13,9,10,10,13,11,20.8,98,7.5,1012,96.875,13,11,10,353,302,356,0,3,8.3,météo très défavorable,19:25:00,06:00:00,10
2019-04-10,12,5,24,6,12,8,1.3,91,9.875,1019,35.625,12,6,3,122,116,113,0,2,13.3,météo défavorable,19:27:00,05:58:00,6
2019-04-11,11,1,20,1,10,7,0,80,10,1023,2.125,11,2,-2,113,113,113,0,3,13.7,météo très défavorable,19:29:00,05:56:00,1
2019-04-12,8,0,21,4,8,3,0.2,69,10,1025,48.375,8,0,1,116,116,119,0,3,12.1,météo très défavorable,19:30:00,05:54:00,3
2019-04-13,7,-2,21,0,7,3,0.7,81,9.875,1026,31.75,7,0,-4,113,353,182,0,2,13.8,météo très défavorable,19:32:00,05:52:00,-2
2019-04-14,9,-2,18,-0,8,6,0.5,86,9.875,1026,29.125,9,1,-4,113,353,176,0,3,13.3,météo très défavorable,19:33:00,05:50:00,-2
2019-04-15,16,0,18,2,14,11,0,85,10,1026,7,16,8,0,113,113,113,0,4,13.9,météo correcte,19:35:00,05:48:00,0
2019-04-16,16,5,19,7,16,10,1.2,81,9,1018,39.875,16,10,5,113,353,353,0,4,12.2,météo correcte,19:37:00,05:46:00,5
2019-04-17,16,8,9,10,15,12,3.5,96,7,1022,77.375,16,10,9,266,353,353,0,3,11,météo défavorable,19:38:00,05:44:00,8
2019-04-18,20,7,20,10,20,15,0,79,10,1024,7.875,20,10,8,113,113,113,0,5,14,météo favorable,19:40:00,05:42:00,7
2019-04-19,22,9,14,11,22,17,0,75,9.875,1027,11.5,24,11,11,113,113,200,0,5,14,météo favorable,19:41:00,05:40:00,9
2019-04-20,22,12,17,15,22,16,0,66,10,1028,2.375,24,11,15,113,113,113,0,5,14.1,météo favorable,19:43:00,05:38:00,12
2019-04-21,22,12,12,14,22,16,0,74,10,1025,1.125,25,11,15,113,113,113,0,5,14.1,météo favorable,19:45:00,05:36:00,12
2019-04-22,23,11,18,13,23,17,0,65,10,1013,8.5,25,11,11,116,113,113,0,5,14.1,météo favorable,19:46:00,05:34:00,11
2019-04-23,21,9,15,11,21,16,0,75,10,1002,16.75,21,12,10,113,113,116,0,5,14.2,météo favorable,19:48:00,05:32:00,9
2019-04-24,20,8,32,14,20,11,3.2,80,9.625,1004,32,20,12,13,113,176,296,0,5,13.4,météo favorable,19:49:00,05:30:00,11
2019-04-25,14,8,37,10,13,10,6.5,89,8.125,1010,66.375,14,10,7,119,266,302,0,3,10,météo défavorable,19:51:00,05:28:00,8
2019-04-26,15,7,18,8,15,12,1.3,92,9.875,1016,31.625,15,8,6,119,176,113,0,3,13.4,météo correcte,19:52:00,05:26:00,7
2019-04-27,12,5,33,9,12,8,7.2,91,9.375,1017,51.625,12,7,5,122,299,176,0,2,13.4,météo défavorable,19:54:00,05:24:00,6
2019-04-28,11,5,24,5,9,10,6.6,91,7.625,1022,73.5,11,7,2,266,296,176,0,2,10.1,météo très défavorable,19:55:00,05:22:00,5
2019-04-29,15,3,10,7,15,11,0.1,90,10,1025,36.625,15,7,7,113,116,122,0,4,12.3,météo correcte,19:57:00,05:20:00,3
2019-04-30,14,5,13,9,11,12,0.3,95,7,1024,58.25,14,8,7,143,353,113,0,3,11.2,météo correcte,19:59:00,05:18:00,6
2019-05-01,16,4,7,8,16,12,0,94,6.75,1020,40.25,16,9,7,143,113,113,0,3,13.5,météo correcte,20:00:00,05:16:00,4
2019-05-02,14,6,16,8,14,12,4,90,8.75,1015,59.875,14,10,8,116,122,176,0,4,11.4,météo correcte,20:02:00,05:15:00,6
2019-05-03,12,5,12,7,11,10,0.6,95,7.75,1014,80.625,12,8,6,143,122,353,0,4,10.4,météo défavorable,20:03:00,05:13:00,5
2019-05-04,9,1,27,5,9,5,19.7,89,8.5,1017,56.5,9,5,2,308,116,176,0,2,13.5,météo très défavorable,20:05:00,05:11:00,3
2019-05-05,9,0,22,4,9,6,2.5,89,9.75,1023,41.25,9,3,1,119,353,176,0,3,12.4,météo très défavorable,20:06:00,05:09:00,0
2019-05-06,11,0,21,4,11,7,2,85,9.75,1023,47.125,11,5,1,119,176,353,0,3,11.4,météo très défavorable,20:08:00,05:08:00,0
2019-05-07,13,2,11,5,12,10,2,91,10,1021,89.25,13,6,3,122,353,353,0,2,9.4,météo très défavorable,20:09:00,05:06:00,2
2019-05-08,13,6,25,8,12,10,7,93,8.25,1010,96.625,13,10,5,296,389,353,0,3,9.4,météo défavorable,20:11:00,05:04:00,7
2019-05-09,14,6,24,9,13,11,6.8,92,8.375,1005,65.75,14,11,7,122,296,356,0,3,11.5,météo défavorable,20:12:00,05:03:00,6
2019-05-10,15,5,21,8,15,12,3.2,94,9.875,1011,54,15,8,5,353,113,122,0,4,12.5,météo correcte,20:14:00,05:01:00,6
2019-05-11,14,6,28,9,14,11,17.6,96,8.375,1026,52,14,9,6,302,113,113,0,3,13.5,météo très défavorable,20:15:00,04:59:00,7
2019-05-12,13,3,17,6,12,9,0.5,86,9.75,1037,28,13,6,3,113,119,176,0,3,13.5,météo correcte,20:17:00,04:58:00,3
2019-05-13,14,2,22,6,13,11,0.1,87,9,1038,6.25,14,6,3,113,113,113,0,4,14.5,météo correcte,20:18:00,04:56:00,2
2019-05-14,14,4,23,7,14,11,0,87,10,1035,10.125,14,7,4,113,113,113,0,4,14.5,météo correcte,20:20:00,04:55:00,4
2019-05-15,14,4,23,9,14,11,0,78,10,1028,11.5,14,6,8,113,113,113,0,4,14.5,météo correcte,20:21:00,04:53:00,4
2019-05-16,15,4,21,8,15,12,0,77,10,1022,34.125,15,9,7,113,116,116,0,4,14.5,météo correcte,20:22:00,04:52:00,4
2019-05-17,13,7,8,9,13,11,4.7,94,7.625,1010,84.75,13,11,8,266,296,296,0,3,9.8,météo défavorable,20:24:00,04:51:00,7
2019-05-18,17,7,11,11,17,15,13,91,7.875,1007,72.25,17,13,11,116,356,356,0,5,10.8,météo défavorable,20:25:00,04:49:00,7
2019-05-19,18,9,15,13,17,14,12,98,7.875,1007,91.625,18,14,12,296,353,356,0,4,9.9,météo défavorable,20:27:00,04:48:00,11
2019-05-20,13,9,18,11,13,11,1.1,96,6,1012,99.875,13,12,10,266,266,353,0,3,9.9,météo défavorable,20:28:00,04:47:00,9
2019-05-21,17,8,19,10,17,13,0.2,93,10,1019,59.5,17,11,8,122,116,113,0,3,12.7,météo correcte,20:29:00,04:45:00,8
2019-05-22,17,5,10,10,17,15,1.1,89,7.75,1020,36.25,17,11,10,116,122,176,0,3,13.6,météo correcte,20:31:00,04:44:00,5
2019-05-23,20,9,14,13,20,19,0.1,85,10,1020,30,20,13,12,113,113,119,0,5,13.6,météo favorable,20:32:00,04:43:00,9
2019-05-24,20,10,13,14,19,16,1.8,80,9.625,1016,26.125,20,14,14,116,176,113,0,5,14.5,météo favorable,20:33:00,04:42:00,11
2019-05-25,19,7,9,12,16,16,1.5,76,9.75,1018,33.125,19,13,12,113,122,176,0,5,13.6,météo correcte,20:35:00,04:41:00,7
2019-05-26,20,8,24,12,20,16,0.2,90,10,1018,34,20,14,10,116,116,116,0,5,14.5,météo favorable,20:36:00,04:40:00,8
2019-05-27,18,11,16,14,18,15,4.2,97,9.75,1012,73.125,18,13,13,296,353,116,0,4,10.9,météo défavorable,20:37:00,04:39:00,13
2019-05-28,15,8,20,11,15,13,11,90,8.25,1016,42.75,15,11,8,116,356,176,0,4,12.7,météo correcte,20:38:00,04:38:00,9
2019-05-29,18,7,6,10,18,16,2.8,88,9.625,1022,20.75,18,12,11,113,116,176,0,4,14.5,météo favorable,20:39:00,04:37:00,7
2019-05-30,18,10,19,13,17,17,3.2,92,5.75,1025,78.625,18,15,11,266,266,176,0,4,10.9,météo défavorable,20:40:00,04:36:00,11
2019-05-31,20,10,14,13,20,18,0.3,89,9.875,1026,25.75,20,16,12,113,116,113,0,4,14.5,météo favorable,20:42:00,04:35:00,10
2019-06-01,27,12,8,16,24,25,0.3,90,10,1024,10,28,20,16,113,113,113,0,6,14.5,météo idéale,20:43:00,04:34:00,12
2019-06-02,28,16,21,19,27,24,1,86,9.875,1018,12.375,30,21,19,116,113,176,0,6,14.5,météo idéale,20:44:00,04:33:00,16
2019-06-03,20,14,15,17,18,17,11,89,9,1015,55.625,20,16,17,356,296,176,0,4,11.8,météo correcte,20:45:00,04:33:00,16
2019-06-04,26,11,14,16,25,21,6,91,9.625,1014,26.875,28,21,16,116,386,356,0,6,14.5,météo correcte,20:46:00,04:32:00,11
2019-06-05,18,12,12,16,18,16,19.2,93,7.5,1009,81.75,18,15,15,353,296,353,0,4,10.1,météo très défavorable,20:47:00,04:32:00,14
2019-06-06,17,8,23,11,17,16,26.4,93,7.125,1015,51.5,17,12,8,266,122,176,0,3,12.7,météo très défavorable,20:47:00,04:31:00,8
2019-06-07,21,8,32,13,21,11,3.7,88,9.75,1014,26.25,24,14,9,113,116,176,0,5,13.6,météo favorable,20:48:00,04:30:00,9
2019-06-08,16,9,38,11,15,13,1.1,77,9.875,1023,52.625,16,11,8,122,116,113,0,3,12.7,météo correcte,20:49:00,04:30:00,10
2019-06-09,19,8,9,13,19,16,2.2,83,10,1024,53.625,19,14,13,116,353,353,0,5,11.9,météo correcte,20:50:00,04:30:00,9
2019-06-10,21,10,16,14,21,15,3.9,85,8.875,1017,44.625,21,15,15,113,353,353,0,5,13.6,météo correcte,20:51:00,04:29:00,10
2019-06-11,18,8,7,11,18,16,1,92,6.375,1013,59.875,18,12,10,116,122,116,0,4,12.8,météo correcte,20:51:00,04:29:00,8
2019-06-12,18,10,19,12,15,15,17.6,97,8.625,1011,60.5,18,12,12,302,299,176,0,3,12.8,météo très défavorable,20:52:00,04:29:00,12
2019-06-13,17,10,33,12,16,14,1.8,85,9.875,1013,41.25,17,12,9,116,116,116,0,4,13.6,météo correcte,20:53:00,04:28:00,10
2019-06-14,23,10,14,14,22,20,2.3,92,8.75,1014,50.5,25,16,13,266,176,353,0,5,12.8,météo favorable,20:53:00,04:28:00,12
2019-06-15,21,12,21,15,21,17,29.2,97,8.25,1017,51.75,21,16,14,308,176,113,0,4,12.8,météo très défavorable,20:54:00,04:28:00,15
2019-06-16,20,10,19,14,20,18,2,88,9.625,1021,32.75,20,15,12,116,176,176,0,5,13.6,météo favorable,20:54:00,04:28:00,10
2019-06-17,25,12,8,16,24,23,0.1,85,10,1022,12.125,26,18,16,113,113,113,0,6,14.5,météo idéale,20:55:00,04:28:00,12
2019-06-18,25,15,8,19,25,23,1.4,81,9.75,1017,12.25,27,18,19,113,113,176,0,6,14.5,météo idéale,20:55:00,04:28:00,15
2019-06-19,24,15,21,19,24,19,15.9,86,8.75,1010,22.875,26,19,19,113,356,356,0,6,13.6,météo défavorable,20:55:00,04:28:00,15
2019-06-20,19,10,18,14,17,16,0.8,92,9,1016,42.375,19,14,13,119,116,113,0,4,11.9,météo favorable,20:56:00,04:28:00,10
2019-06-21,19,9,13,13,19,18,0.1,82,10,1022,22.25,19,13,12,113,116,113,0,5,13.6,météo favorable,20:56:00,04:28:00,9
2019-06-22,22,9,16,13,22,20,0.1,89,10,1022,17.125,25,16,13,116,113,113,0,5,14.5,météo favorable,20:56:00,04:29:00,9
2019-06-23,27,13,15,19,27,23,0.8,81,8.875,1018,13.25,28,19,19,113,113,176,0,5,14.5,météo idéale,20:56:00,04:29:00,14
2019-06-24,30,17,16,21,29,27,0,81,10,1018,23.375,33,21,21,113,113,113,0,7,14.5,météo idéale,20:56:00,04:29:00,17
2019-06-25,31,19,18,24,31,27,0.1,84,10,1021,13.875,35,23,24,113,113,113,0,7,14.5,météo favorable,20:56:00,04:30:00,19
