DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2013-02-11,1,-3,21,-2,1,-2,2.1,87,5.5,1005,96,1,0,-8,119,122,338,1,1,3.7,météo très défavorable,17:51:00,07:59:00,-3
2013-02-12,-1,-8,13,-8,-1,-3,0.6,94,7.75,1019,66.25,0,0,-13,143,119,122,0.5,1,5.4,météo très défavorable,17:53:00,07:57:00,-6
2013-02-13,0,-9,8,-9,0,-4,0,90,10,1026,32.25,0,0,-11,113,113,113,0,1,8.7,météo très défavorable,17:55:00,07:56:00,-6
2013-02-14,-1,-6,31,-5,-1,-1,5.7,92,7,1025,72.5,0,0,-12,116,284,314,0,2,3.8,météo très défavorable,17:56:00,07:54:00,-6
2013-02-15,4,1,12,1,4,1,2.7,100,2.5,1023,89.375,4,4,-3,143,266,263,0,1,3.8,météo très défavorable,17:58:00,07:52:00,2
2013-02-16,6,-2,8,-2,5,-2,0.2,95,3.5,1025,55.5,6,5,-5,143,116,116,0,1,10.5,météo très défavorable,18:00:00,07:50:00,-1
2013-02-17,5,-1,10,0,5,-0,0,96,4.75,1025,46.25,5,4,-1,143,113,143,0,1,10.5,météo très défavorable,18:02:00,07:48:00,-1
2013-02-18,5,-3,10,-3,5,-2,0,90,10,1022,17.5,5,2,-6,113,113,116,0,2,10.6,météo très défavorable,18:03:00,07:47:00,-2
2013-02-19,5,-2,7,-2,5,1,0,92,10,1021,48.25,5,1,-4,116,116,116,0,2,10,météo très défavorable,18:05:00,07:45:00,-2
2013-02-20,2,-4,21,-3,2,-3,0,96,8.75,1024,33.25,2,0,-9,116,113,113,0,1,10.6,météo très défavorable,18:07:00,07:43:00,-1
2013-02-21,1,-5,25,-5,1,-4,0.3,96,10,1025,63,1,0,-11,116,368,368,0.3,2,6.9,météo très défavorable,18:08:00,07:41:00,-4
2013-02-22,-0,-5,26,-5,-0,-4,0.2,91,9.25,1020,65.625,0,0,-12,119,329,119,0.2,2,6.9,météo très défavorable,18:10:00,07:39:00,-5
2013-02-23,-1,-7,27,-7,-1,-4,1.6,93,5.25,1016,87.875,0,0,-14,122,230,338,0.9,2,5.4,météo très défavorable,18:12:00,07:37:00,-7
2013-02-24,-0,-4,22,-4,-0,-2,6,98,2,1018,100,0,0,-9,338,338,338,5.1,1,5.4,météo très défavorable,18:14:00,07:35:00,-4
2013-02-25,1,-3,18,-2,1,-1,6.5,99,2.75,1024,98.875,1,1,-7,338,338,338,5.5,1,5.4,météo très défavorable,18:15:00,07:33:00,-2
2013-02-26,3,-4,17,-4,3,1,0.6,95,6.875,1031,69.25,3,2,-8,143,116,122,0,1,7,météo très défavorable,18:17:00,07:31:00,-3
2013-02-27,1,-1,14,-1,1,-1,0.7,98,6.75,1031,85.375,1,0,-5,281,119,119,0,1,5.5,météo très défavorable,18:19:00,07:29:00,-1
2013-02-28,2,-3,10,-3,2,1,0.1,99,0.25,1030,88.875,2,1,-6,260,248,248,0,1,5.5,météo très défavorable,18:20:00,07:27:00,-3
2013-03-01,4,-2,17,-1,4,1,0,98,5.25,1027,64.25,4,2,-5,260,119,116,0,1,8.5,météo très défavorable,18:22:00,07:25:00,-2
2013-03-02,4,-2,9,-2,3,-0,0,91,8,1027,70.25,4,0,-5,119,119,116,0,1,7,météo très défavorable,18:24:00,07:22:00,-2
2013-03-03,6,-3,14,-3,6,0,0,94,6,1025,10.75,6,2,-5,143,113,113,0,1,11.1,météo très défavorable,18:25:00,07:20:00,-3
2013-03-04,9,-3,18,-3,8,3,0,90,10,1022,0.25,9,3,-8,113,113,113,0,2,11.1,météo très défavorable,18:27:00,07:18:00,-3
2013-03-05,13,2,19,2,13,6,0,77,10,1013,15.875,13,6,-3,113,113,116,0,3,11.1,météo correcte,18:29:00,07:16:00,2
2013-03-06,16,4,12,4,15,9,0,63,10,1006,41.125,16,7,1,116,113,116,0,4,11.2,météo correcte,18:30:00,07:14:00,5
2013-03-07,13,6,19,6,13,9,1.7,91,7,1000,91.625,13,9,4,266,266,353,0,3,5.6,météo défavorable,18:32:00,07:12:00,6
2013-03-08,14,6,16,6,14,10,2.9,95,6.125,998,74.25,14,10,3,143,122,296,0,3,7.1,météo défavorable,18:34:00,07:10:00,6
2013-03-09,11,4,24,6,11,7,7.8,96,9.375,1002,93.625,11,8,3,302,353,353,0,2,5.6,météo défavorable,18:35:00,07:07:00,7
2013-03-10,4,-2,17,2,3,-1,2.3,93,3.75,1005,98.375,4,3,-2,266,338,338,1.5,1,5.7,météo très défavorable,18:37:00,07:05:00,4
2013-03-11,-2,-6,26,-6,-2,-4,4.9,97,3.5,1005,100,0,0,-13,332,338,338,4.2,1,5.7,météo très défavorable,18:39:00,07:03:00,-5
2013-03-12,-3,-7,31,-6,-3,-6,14.8,97,1.75,1006,96.625,0,0,-14,230,230,338,4.3,1,5.7,météo très défavorable,18:40:00,07:01:00,-6
2013-03-13,1,-16,5,-16,-0,-2,0.1,100,5.875,1010,45.625,1,0,-20,260,116,260,0.1,1,10.2,météo très défavorable,18:42:00,06:59:00,-12
2013-03-14,1,-9,14,-7,1,-6,0.6,98,5.625,1016,44,1,0,-11,260,371,179,0.2,1,10.2,météo très défavorable,18:44:00,06:56:00,-9
2013-03-15,2,-10,21,-8,1,-1,0.4,96,9,1016,46,2,1,-14,116,323,329,0.3,2,10.2,météo très défavorable,18:45:00,06:54:00,-9
2013-03-16,4,-3,26,-3,3,1,0.2,89,10,1013,69,4,1,-9,116,122,122,0,2,6,météo très défavorable,18:47:00,06:52:00,-3
2013-03-17,6,0,18,1,6,2,1.1,100,7.75,1002,68.125,6,5,-3,119,116,263,0,1,8.8,météo très défavorable,18:49:00,06:50:00,0
2013-03-18,9,-1,19,-1,8,3,0.4,96,9.875,995,41.125,9,2,-6,116,116,113,0,1,11.6,météo très défavorable,18:50:00,06:47:00,0
2013-03-19,8,0,22,2,8,4,2.6,97,8.625,1001,79.25,8,3,-2,317,353,176,0,2,7.4,météo très défavorable,18:52:00,06:45:00,2
2013-03-20,6,1,15,2,6,1,10.7,100,7.5,1014,96.625,6,5,-0,389,389,338,1.1,1,6.1,météo très défavorable,18:54:00,06:43:00,3
2013-03-21,6,-3,6,-3,6,-0,0.3,98,8.625,1019,52.5,6,0,-4,329,116,116,0.3,1,10.2,météo très défavorable,18:55:00,06:41:00,0
2013-03-22,7,-4,23,-3,6,3,0,82,10,1018,38.75,7,2,-8,113,116,119,0,2,8.8,météo très défavorable,18:57:00,06:39:00,-4
2013-03-23,4,-1,26,-1,3,1,4,85,7.625,1012,89.875,4,1,-7,116,317,338,1.7,1,6.1,météo très défavorable,18:59:00,06:36:00,-1
2013-03-24,2,-3,23,-2,1,-2,6.7,93,5.75,1013,88.875,2,0,-8,338,332,323,5.5,1,9,météo très défavorable,19:00:00,06:34:00,-1
2013-03-25,3,-4,19,-4,2,-0,0,90,10,1013,68.875,3,0,-9,116,119,122,0,1,7.7,météo très défavorable,19:02:00,06:32:00,-4
2013-03-26,3,-5,18,-5,2,-1,0,94,10,1012,68.875,3,0,-10,116,116,122,0,2,7.7,météo très défavorable,19:03:00,06:30:00,-5
2013-03-27,4,-5,14,-5,4,0,0,94,8,1012,51.625,4,0,-9,143,119,323,0,2,7.7,météo très défavorable,19:05:00,06:27:00,-5
2013-03-28,6,-3,11,-2,6,0,1.3,77,9,1010,71.375,6,0,-5,119,362,371,0.7,2,6.4,météo très défavorable,19:07:00,06:25:00,-3
2013-03-29,4,-3,9,-2,4,-2,0.8,93,7.375,1011,84.875,4,0,-4,332,371,323,0.7,1,6.4,météo très défavorable,19:08:00,06:23:00,-2
2013-03-30,5,-5,18,-4,5,0,0,89,10,1011,24.625,5,0,-8,113,116,116,0,2,11.6,météo très défavorable,19:10:00,06:21:00,-5
2013-03-31,5,-5,12,-3,5,-1,0.1,96,7,1013,50.875,5,0,-7,143,119,116,0,1,9,météo très défavorable,19:12:00,06:19:00,-5
2013-04-01,6,-5,22,-4,6,2,0,88,10,1013,7.375,6,0,-8,113,113,113,0,2,11.6,météo très défavorable,19:13:00,06:17:00,-5
2013-04-02,7,-3,23,-3,7,2,0,93,10,1013,9.25,7,0,-8,113,113,113,0,2,11.6,météo très défavorable,19:15:00,06:14:00,-3
2013-04-03,6,-4,21,-3,6,3,1.3,95,6.625,1014,69.5,6,0,-8,122,317,353,0.3,2,6.5,météo très défavorable,19:16:00,06:12:00,-4
2013-04-04,7,-4,21,-3,7,3,0,92,8,1013,52.875,7,0,-7,116,119,119,0,1,9.1,météo très défavorable,19:18:00,06:10:00,-4
2013-04-05,7,-3,22,-2,7,2,0,95,8.75,1014,72.625,7,0,-7,119,116,122,0,1,9.1,météo très défavorable,19:20:00,06:08:00,-3
2013-04-06,6,-3,15,1,5,2,0.9,94,8.375,1023,79.75,6,0,-3,122,362,353,0.2,1,6.6,météo très défavorable,19:21:00,06:06:00,-1
2013-04-07,10,-3,10,1,10,5,0,87,10,1024,11.5,10,0,-1,113,113,113,0,3,11.6,météo très défavorable,19:23:00,06:04:00,-3
2013-04-08,10,0,14,1,9,4,0.1,73,10,1013,54.875,10,0,-2,116,122,122,0,3,6.6,météo très défavorable,19:24:00,06:01:00,0
2013-04-09,9,0,19,3,7,5,4.6,92,7.875,1003,64.125,9,6,-1,119,302,353,0,3,9.7,météo très défavorable,19:26:00,05:59:00,0
2013-04-10,10,3,19,6,8,7,4.5,98,6.5,1007,86.125,10,7,3,266,296,353,0,2,8.6,météo défavorable,19:28:00,05:57:00,3
2013-04-11,12,7,32,10,12,9,3.2,96,8.75,1002,72.5,12,9,7,266,119,116,0,3,11,météo défavorable,19:29:00,05:55:00,9
2013-04-12,11,5,28,7,10,8,2.2,96,8.375,1007,73.125,11,8,3,266,122,116,0,2,9.8,météo défavorable,19:31:00,05:53:00,7
2013-04-13,13,4,21,5,12,9,0.6,94,9.375,1020,54.5,13,7,1,119,113,119,0,2,11,météo correcte,19:32:00,05:51:00,4
2013-04-14,21,9,23,11,20,17,2.3,95,8.625,1021,34,25,13,8,263,113,113,0,4,13.9,météo favorable,19:34:00,05:49:00,10
2013-04-15,18,9,11,12,17,14,1.3,96,7.875,1020,40.25,18,13,11,143,296,116,0,5,12.2,météo correcte,19:36:00,05:47:00,11
2013-04-16,18,9,23,10,18,12,0,91,10,1022,34.875,18,10,8,113,116,116,0,4,12.2,météo favorable,19:37:00,05:45:00,10
2013-04-17,22,9,19,10,20,17,0,93,8,1023,38,25,14,9,116,113,113,0,4,14,météo favorable,19:39:00,05:43:00,9
2013-04-18,15,8,30,10,15,10,0.6,92,8.75,1020,24.375,15,13,7,176,113,113,0,3,14,météo correcte,19:40:00,05:41:00,13
2013-04-19,12,4,18,5,12,7,1.9,92,10,1028,51.75,12,6,1,116,353,353,0,3,12.2,météo très défavorable,19:42:00,05:39:00,4
2013-04-20,11,3,22,3,10,7,0.3,92,10,1031,36.625,11,4,-2,116,113,113,0,2,14.1,météo très défavorable,19:44:00,05:37:00,4
2013-04-21,13,1,8,4,13,9,0,84,10,1026,49.375,13,5,3,116,116,119,0,3,12.2,météo correcte,19:45:00,05:35:00,1
2013-04-22,14,0,12,4,13,9,0,82,9,1019,11.25,14,5,2,113,113,113,0,3,14.1,météo correcte,19:47:00,05:33:00,0
2013-04-23,14,4,20,7,13,12,0.1,85,9,1024,55.25,14,10,4,119,119,116,0,3,10,météo correcte,19:48:00,05:31:00,4
2013-04-24,20,6,15,9,19,16,0,92,7,1026,9.25,20,13,7,113,113,113,0,4,14.2,météo favorable,19:50:00,05:29:00,7
2013-04-25,23,8,13,13,22,17,0,91,7.5,1026,30.125,25,14,13,113,113,113,0,4,14.3,météo favorable,19:52:00,05:27:00,8
2013-04-26,16,5,22,13,13,6,3.7,94,7.75,1016,68.25,16,14,4,176,122,266,0,4,10,météo défavorable,19:53:00,05:25:00,11
2013-04-27,11,3,19,4,11,7,0.4,94,7.75,1015,68.75,11,3,1,119,116,119,0,2,12.3,météo très défavorable,19:55:00,05:23:00,3
2013-04-28,12,2,12,4,12,8,0,81,10,1018,32.125,12,3,1,116,116,116,0,3,13.4,météo très défavorable,19:56:00,05:21:00,2
2013-04-29,13,1,23,4,12,10,0.2,75,10,1021,36.875,13,6,0,113,119,119,0,3,11.2,météo correcte,19:58:00,05:19:00,1
2013-04-30,14,3,19,7,14,11,0.1,70,10,1024,42.125,14,5,5,116,116,116,0,4,13.4,météo correcte,19:59:00,05:17:00,3
2013-05-01,17,3,14,6,16,13,0.1,86,9,1024,39.75,17,10,4,113,113,122,0,4,12.4,météo correcte,20:01:00,05:16:00,3
2013-05-02,18,6,11,11,18,13,2.1,86,9.5,1020,56,18,12,11,119,176,176,0,3,12.4,météo correcte,20:02:00,05:14:00,6
2013-05-03,18,6,12,11,18,13,2.8,94,6.625,1019,47.25,18,11,10,143,263,176,0,4,13.5,météo correcte,20:04:00,05:12:00,6
2013-05-04,17,5,19,8,17,12,0.2,88,10,1022,11.875,17,10,6,113,113,116,0,4,14.5,météo correcte,20:05:00,05:10:00,5
2013-05-05,19,5,8,9,19,18,0,90,8.75,1023,33.75,19,14,8,116,113,113,0,5,13.5,météo favorable,20:07:00,05:09:00,5
2013-05-06,21,5,11,12,21,15,3.1,77,9,1022,31.375,21,13,11,113,113,353,0,5,13.5,météo favorable,20:08:00,05:07:00,5
2013-05-07,21,9,8,12,19,16,5.5,98,9.875,1018,65.25,21,14,12,353,353,353,0,4,12.5,météo défavorable,20:10:00,05:05:00,9
2013-05-08,18,8,22,11,16,15,6.9,95,8.125,1013,47.25,18,15,10,113,293,356,0,4,13.5,météo correcte,20:11:00,05:03:00,8
2013-05-09,16,10,21,10,15,12,0.4,94,8.75,1015,63.5,16,10,8,353,119,116,0,3,12.5,météo correcte,20:13:00,05:02:00,10
2013-05-10,13,6,24,9,12,11,1,84,8.5,1018,64.125,13,8,6,122,353,176,0,4,11.5,météo correcte,20:14:00,05:00:00,6
2013-05-11,14,6,22,10,12,10,3.2,93,7.5,1017,82.125,14,10,7,116,353,353,0,3,9.7,météo défavorable,20:16:00,04:59:00,7
2013-05-12,13,6,21,6,11,10,3.6,93,6.875,1018,80.625,13,6,3,266,353,116,0,2,11.7,météo défavorable,20:17:00,04:57:00,6
2013-05-13,13,7,24,10,12,12,5.5,98,8.5,1017,91.75,13,11,7,122,122,122,0,3,9.8,météo défavorable,20:19:00,04:56:00,8
2013-05-14,13,5,20,8,13,10,2.7,85,8.75,1013,92.75,13,9,5,122,122,296,0,4,9.8,météo défavorable,20:20:00,04:54:00,5
2013-05-15,14,7,18,10,12,11,2.8,96,8.75,1003,58.875,14,10,8,122,176,116,0,3,12.6,météo correcte,20:22:00,04:53:00,7
2013-05-16,9,4,13,8,9,7,14.1,97,6.625,1003,97.5,9,9,7,296,302,296,0,2,9.8,météo défavorable,20:23:00,04:51:00,7
2013-05-17,10,5,12,7,10,7,11.2,98,3.75,1007,99.625,10,9,6,266,122,302,0,2,9.8,météo défavorable,20:25:00,04:50:00,6
2013-05-18,18,6,7,8,18,14,0.3,97,5.5,1009,71.75,18,11,7,143,113,113,0,3,11.7,météo défavorable,20:26:00,04:49:00,6
2013-05-19,19,6,14,10,19,11,5.7,90,6,1010,74.875,19,14,8,113,116,302,0,3,12.7,météo défavorable,20:27:00,04:47:00,6
2013-05-20,13,6,12,8,12,12,1.8,97,3.5,1010,89.625,13,10,6,143,119,119,0,3,9.9,météo défavorable,20:29:00,04:46:00,6
2013-05-21,12,4,14,11,12,9,5.6,94,6,1013,89,12,10,9,119,296,296,0,3,9.9,météo défavorable,20:30:00,04:45:00,4
2013-05-22,10,5,17,7,9,10,2.2,98,8.25,1016,73.125,10,7,4,122,119,116,0,2,10.8,météo défavorable,20:31:00,04:44:00,7
2013-05-23,7,-2,18,7,6,5,11.2,99,6.5,1013,79,7,7,3,356,296,143,0,2,10.9,météo très défavorable,20:33:00,04:42:00,7
2013-05-24,11,-2,16,4,11,8,3.6,93,8,1013,84.875,11,6,0,122,353,353,0,2,10,météo très défavorable,20:34:00,04:41:00,-1
2013-05-25,14,1,21,6,14,10,0.4,88,8.875,1018,31.375,14,6,4,113,113,113,0,3,14.5,météo correcte,20:35:00,04:40:00,1
2013-05-26,13,4,22,6,11,10,3.9,100,9,1017,83.25,13,9,3,296,263,119,0,2,10,météo défavorable,20:36:00,04:39:00,5
2013-05-27,18,3,13,7,17,15,0,87,7.5,1014,33,18,11,5,113,113,113,0,3,14.5,météo favorable,20:38:00,04:38:00,3
2013-05-28,19,7,17,12,19,11,12.4,90,9,1007,47.625,19,15,10,113,176,356,0,5,12.7,météo correcte,20:39:00,04:37:00,7
2013-05-29,10,8,15,8,10,9,14.9,97,5.875,1005,98.625,10,9,6,143,296,302,0,2,10,météo défavorable,20:40:00,04:36:00,8
2013-05-30,17,7,5,8,17,13,8.8,98,8.25,1011,67.75,17,12,7,296,353,116,0,3,11.8,météo défavorable,20:41:00,04:35:00,7
2013-05-31,19,7,26,10,17,14,1.6,97,5.375,1014,78.375,19,15,8,266,119,116,0,3,11.8,météo défavorable,20:42:00,04:35:00,8
2013-06-01,16,8,22,10,14,12,1.6,98,6.375,1022,80.875,16,11,8,266,263,119,0,3,10.1,météo défavorable,20:43:00,04:34:00,8
2013-06-02,16,4,18,8,16,12,0.1,89,6.5,1027,45.125,16,8,6,113,113,116,0,3,14.5,météo correcte,20:44:00,04:33:00,4
2013-06-03,15,4,19,8,15,12,0,93,6.5,1029,52.75,15,8,6,116,113,116,0,3,13.6,météo correcte,20:45:00,04:32:00,4
2013-06-04,17,3,15,7,15,15,0,93,7.5,1027,35,17,12,5,116,113,113,0,3,13.6,météo correcte,20:46:00,04:32:00,3
2013-06-05,21,8,10,14,21,18,0,90,8,1020,8.625,21,14,14,113,113,113,0,4,14.5,météo favorable,20:47:00,04:31:00,8
2013-06-06,24,10,9,16,24,20,2.1,88,7.75,1019,13.5,25,17,16,113,113,113,0,5,14.5,météo idéale,20:48:00,04:31:00,10
2013-06-07,23,11,13,16,23,20,0.3,80,9.875,1020,5.25,25,15,16,113,113,113,0,5,14.5,météo favorable,20:49:00,04:30:00,11
2013-06-08,23,12,16,14,22,19,0.5,94,7.375,1019,39.75,25,16,14,116,113,113,0,4,14.5,météo favorable,20:49:00,04:30:00,12
2013-06-09,17,11,16,11,16,14,2.5,96,7,1013,89.25,17,13,9,266,353,266,0,3,10.1,météo défavorable,20:50:00,04:29:00,11
2013-06-10,17,7,10,9,17,15,0.1,94,7.5,1016,71.75,17,11,8,119,116,119,0,3,11.9,météo défavorable,20:51:00,04:29:00,7
2013-06-11,20,7,10,13,20,17,0.8,80,8.75,1017,24.875,20,15,13,113,113,116,0,5,14.5,météo favorable,20:52:00,04:29:00,7
2013-06-12,21,12,21,15,19,18,0.6,95,8.75,1017,71.875,21,15,15,119,119,116,0,4,11,météo défavorable,20:52:00,04:29:00,13
2013-06-13,21,10,23,18,18,10,7.3,96,9.5,1019,71.375,24,16,12,122,353,302,0,4,11,météo défavorable,20:53:00,04:28:00,15
2013-06-14,18,7,11,10,18,17,0,96,9,1021,43.375,18,12,8,143,119,113,0,5,11.9,météo correcte,20:53:00,04:28:00,7
2013-06-15,19,9,27,13,19,15,1.7,86,7.75,1016,33.25,19,12,12,116,176,176,0,4,13.6,météo favorable,20:54:00,04:28:00,9
2013-06-16,20,8,13,13,19,19,0.2,84,7.75,1016,58.875,20,14,12,119,116,116,0,4,12.8,météo correcte,20:54:00,04:28:00,8
2013-06-17,27,11,14,15,25,25,0.1,78,9,1015,24.75,28,21,15,113,113,113,0,6,14.5,météo idéale,20:55:00,04:28:00,11
2013-06-18,30,16,9,22,28,28,2.4,90,8.625,1015,25,33,24,22,113,113,113,0,6,14.5,météo idéale,20:55:00,04:28:00,16
2013-06-19,28,19,19,22,28,24,0.7,85,8.75,1014,36,31,22,22,113,113,122,0,6,13.6,météo favorable,20:55:00,04:28:00,20
