DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2016-02-01,11,10,43,10,11,10,3.5,91,6.625,1021,99.25,11,10,6,122,122,266,0,3,3.4,météo défavorable,17:33:00,08:16:00,11
2016-02-02,11,5,37,10,10,6,11.4,93,7.25,1020,82,11,9,3,122,296,299,0,2,3.4,météo défavorable,17:34:00,08:15:00,11
2016-02-03,6,4,28,4,6,4,0.5,94,9.875,1026,64.75,6,3,-1,119,116,122,0,2,7,météo très défavorable,17:36:00,08:13:00,4
2016-02-04,8,2,36,3,7,8,7.9,94,8.25,1027,88.625,8,7,-2,122,302,296,0,3,3.5,météo très défavorable,17:38:00,08:12:00,2
2016-02-05,10,5,27,7,10,9,0.2,97,7.75,1027,93.875,10,9,4,122,122,122,0,2,3.5,météo défavorable,17:39:00,08:10:00,6
2016-02-06,10,6,38,6,9,9,0.3,93,9,1018,49.25,10,6,1,122,266,113,0,3,5.2,météo défavorable,17:41:00,08:09:00,6
2016-02-07,9,6,34,8,8,6,0.9,90,8.375,1005,52.25,9,7,3,266,116,113,0,3,7,météo défavorable,17:43:00,08:07:00,9
2016-02-08,10,6,51,10,8,6,9.4,84,7.5,1000,91.75,10,7,3,302,389,119,0,2,5.3,météo défavorable,17:45:00,08:05:00,8
2016-02-09,11,3,39,5,11,4,13,92,8.125,1000,78.75,11,8,-1,119,389,122,0,2,3.5,météo très défavorable,17:46:00,08:04:00,6
2016-02-10,7,2,32,4,7,4,2.1,90,7.875,1002,89.875,7,3,-2,266,353,122,0,1,3.5,météo très défavorable,17:48:00,08:02:00,2
2016-02-11,7,1,18,1,7,4,1.3,97,8.875,1006,79,7,3,-3,116,122,200,0,1,5.3,météo très défavorable,17:50:00,08:00:00,2
2016-02-12,6,0,23,0,6,1,0,91,10,1005,28.625,6,1,-4,116,113,113,0,1,8.7,météo très défavorable,17:52:00,07:59:00,1
2016-02-13,5,0,23,1,5,3,6.9,90,7.25,996,63.75,5,3,-3,116,266,302,0,2,5.4,météo très défavorable,17:53:00,07:57:00,0
2016-02-14,3,1,14,2,3,1,1.2,98,6,999,100,3,2,-2,122,122,122,0.7,1,3.8,météo très défavorable,17:55:00,07:55:00,2
2016-02-15,2,-2,32,-1,2,-1,4.2,90,5,1028,59.625,2,0,-8,230,335,116,0.3,1,7.1,météo très défavorable,17:57:00,07:53:00,1
2016-02-16,1,-5,13,-5,1,-4,0,94,9,1036,8.25,1,0,-9,143,113,113,0,2,8.7,météo très défavorable,17:59:00,07:52:00,-4
2016-02-17,4,-4,6,-4,4,-1,0,85,10,1031,25.75,4,0,-7,113,113,119,0,2,10,météo très défavorable,18:00:00,07:50:00,-3
2016-02-18,4,-3,22,-3,4,1,0.1,92,10,1017,82.375,4,0,-8,119,122,119,0.1,1,5.3,météo très défavorable,18:02:00,07:48:00,-2
2016-02-19,5,0,18,0,5,2,0.9,97,9,1022,50,5,3,-4,122,113,116,0.8,1,10.6,météo très défavorable,18:04:00,07:46:00,0
2016-02-20,11,3,38,5,9,10,16,93,7.75,1018,100,11,9,-1,296,266,302,0,2,5.3,météo très défavorable,18:05:00,07:44:00,4
2016-02-21,12,10,47,11,11,11,9.7,93,7.375,1015,97.125,12,10,5,122,122,122,0,3,5.3,météo défavorable,18:07:00,07:42:00,11
2016-02-22,9,4,42,9,9,7,9.7,91,8.125,1011,99.5,9,8,4,122,122,302,0,2,5.3,météo très défavorable,18:09:00,07:40:00,9
2016-02-23,7,1,22,3,7,3,11.1,96,9.25,1020,71,7,3,-0,296,119,176,0,1,6.9,météo très défavorable,18:11:00,07:38:00,4
2016-02-24,7,0,7,-0,7,2,0,90,10,1020,28.75,7,0,-3,113,113,119,0,2,10,météo très défavorable,18:12:00,07:36:00,1
2016-02-25,6,0,19,-0,6,2,0.6,90,9,1016,49,6,0,-2,113,119,371,0.3,2,7,météo très défavorable,18:14:00,07:34:00,0
2016-02-26,5,-1,10,-0,5,2,0.8,90,8.625,1016,69.75,5,0,-0,116,122,119,0.4,1,5.4,météo très défavorable,18:16:00,07:32:00,-1
2016-02-27,6,-2,30,-2,6,0,0,78,10,1011,20.75,6,0,-7,113,113,113,0,2,10.1,météo très défavorable,18:17:00,07:30:00,-2
2016-02-28,5,-2,39,-2,5,1,0,84,10,1020,19.25,5,0,-8,113,113,113,0,2,10.1,météo très défavorable,18:19:00,07:28:00,-2
2016-02-29,5,-3,35,-2,5,-1,0,92,10,1024,5.875,5,0,-9,113,113,113,0,2,11,météo très défavorable,18:21:00,07:26:00,-2
2016-03-01,5,-4,41,-3,5,4,6.3,80,7.5,1024,63.625,5,4,-6,113,266,302,0,2,5.5,météo très défavorable,18:22:00,07:24:00,-4
2016-03-02,8,2,40,7,8,4,5.7,94,7.125,1007,82.5,8,7,1,266,293,353,0.3,2,8.6,météo très défavorable,18:24:00,07:22:00,7
2016-03-03,6,2,22,3,5,3,8.8,96,9,1007,90,6,2,-2,320,296,119,0,1,5.5,météo très défavorable,18:26:00,07:20:00,2
2016-03-04,6,1,44,2,4,4,9.9,94,7.25,1005,87.875,6,4,-4,122,302,143,0,2,5.6,météo très défavorable,18:28:00,07:18:00,2
2016-03-05,5,0,14,1,5,2,6.4,98,7.375,998,73.75,5,3,-2,317,317,182,0,1,7.1,météo très défavorable,18:29:00,07:15:00,2
2016-03-06,6,1,31,3,6,2,6.9,92,8.875,1004,96.25,6,2,-3,317,353,362,0.1,1,5.6,météo très défavorable,18:31:00,07:13:00,2
2016-03-07,3,-3,9,0,3,-3,9.4,97,7.75,1010,71,3,2,-3,122,335,368,8,1,8.6,météo très défavorable,18:33:00,07:11:00,0
2016-03-08,7,-3,16,-1,7,1,0.4,93,9.875,1017,42.5,7,0,-4,116,116,113,0,1,11.3,météo très défavorable,18:34:00,07:09:00,-2
2016-03-09,7,-1,47,1,7,3,0,80,10,1014,53.125,7,0,-6,116,119,119,0,2,8.6,météo très défavorable,18:36:00,07:07:00,1
2016-03-10,9,-1,12,0,9,3,0,85,10,1023,14.875,9,0,-2,113,113,113,0,3,11.3,météo très défavorable,18:38:00,07:05:00,0
2016-03-11,10,1,16,1,10,6,0,91,10,1028,38.25,10,2,-2,116,116,119,0,3,10.1,météo très défavorable,18:39:00,07:02:00,1
2016-03-12,10,1,16,2,10,3,0,92,10,1031,8.25,10,3,-0,113,113,113,0,3,11.4,météo très défavorable,18:41:00,07:00:00,2
2016-03-13,9,-1,27,-1,9,5,0,94,10,1033,9.375,9,3,-6,113,113,113,0,2,11.6,météo très défavorable,18:43:00,06:58:00,-1
2016-03-14,8,-1,27,-1,7,3,0,96,10,1033,20.75,8,0,-6,116,113,113,0,2,11.6,météo très défavorable,18:44:00,06:56:00,-1
2016-03-15,9,0,28,0,9,5,0,83,10,1029,58.25,9,4,-3,116,122,122,0,3,7.4,météo très défavorable,18:46:00,06:54:00,0
2016-03-16,7,0,34,0,7,4,0,95,10,1028,40.375,7,2,-5,116,119,113,0,1,8.8,météo très défavorable,18:47:00,06:51:00,1
2016-03-17,9,0,16,-0,9,4,0,94,10,1029,3,9,1,-4,113,113,113,0,3,11.6,météo très défavorable,18:49:00,06:49:00,0
2016-03-18,9,1,14,1,9,3,0,91,10,1026,21.5,9,3,-2,113,113,119,0,3,10.2,météo très défavorable,18:51:00,06:47:00,2
2016-03-19,7,2,15,3,6,4,0.2,89,10,1023,88.875,7,3,0,122,119,122,0,2,6,météo très défavorable,18:52:00,06:45:00,3
2016-03-20,6,2,18,3,6,5,0.3,86,10,1023,89.625,6,3,1,122,122,119,0,2,6.1,météo très défavorable,18:54:00,06:42:00,2
2016-03-21,10,4,16,4,9,5,0.5,97,8,1021,91,10,5,2,143,119,122,0,2,6.1,météo très défavorable,18:56:00,06:40:00,4
2016-03-22,11,1,20,1,11,6,0.2,98,7.5,1019,71.25,11,5,-1,248,122,122,0,3,8.8,météo très défavorable,18:57:00,06:38:00,1
2016-03-23,8,2,20,5,7,6,1.9,98,5.75,1014,94.375,8,6,2,266,266,353,0,2,6.1,météo très défavorable,18:59:00,06:36:00,4
2016-03-24,9,4,23,5,9,6,1.3,96,4.75,1016,90.25,9,4,2,143,353,353,0,2,6.3,météo très défavorable,19:01:00,06:34:00,4
2016-03-25,9,2,30,6,8,5,11.1,93,8,1019,87.625,9,6,2,302,302,353,0,2,6.4,météo défavorable,19:02:00,06:31:00,5
2016-03-26,13,1,37,3,13,9,0,86,10,1019,17.875,13,8,-2,113,113,113,0,2,11.6,météo correcte,19:04:00,06:29:00,2
2016-03-27,11,5,40,5,11,7,9.7,90,9,1010,45.25,11,5,1,302,353,176,0,3,10.3,météo très défavorable,19:05:00,06:27:00,6
2016-03-28,11,5,60,7,11,6,4.5,81,7.625,1006,74.875,11,6,2,263,296,353,0,3,7.7,météo défavorable,19:07:00,06:25:00,6
2016-03-29,11,3,39,4,11,7,1.7,89,9.25,1009,45.25,11,4,-2,116,353,113,0,2,10.3,météo très défavorable,19:09:00,06:22:00,3
2016-03-30,12,6,26,7,12,8,3.6,94,9.625,1012,80.25,12,6,3,353,116,119,0,2,7.7,météo défavorable,19:10:00,06:20:00,6
2016-03-31,8,5,31,6,7,5,11.2,96,6.875,1014,95.375,8,6,2,296,302,122,0,2,6.5,météo très défavorable,19:12:00,06:18:00,5
2016-04-01,10,3,17,3,10,8,1.1,96,8.875,1021,70.625,10,4,-0,143,122,122,0,2,7.8,météo très défavorable,19:14:00,06:16:00,4
2016-04-02,16,4,14,4,14,12,0,93,10,1020,56,16,9,2,116,116,119,0,4,10.3,météo correcte,19:15:00,06:14:00,4
2016-04-03,18,10,21,11,18,13,2.6,87,9.875,1012,61.125,18,12,9,119,116,353,0,4,10.3,météo correcte,19:17:00,06:12:00,11
2016-04-04,15,8,23,10,15,10,1.6,95,9.75,1007,39.125,15,9,7,122,176,113,0,3,11.6,météo correcte,19:18:00,06:09:00,10
2016-04-05,15,6,23,10,15,9,6.2,96,9.5,1012,60.5,15,9,9,296,353,113,0,3,9.1,météo correcte,19:20:00,06:07:00,8
2016-04-06,13,4,43,6,13,9,0,93,10,1013,42.375,13,6,2,116,116,119,0,4,9.1,météo correcte,19:22:00,06:05:00,4
2016-04-07,11,3,32,4,11,6,2.2,92,9.75,1012,35.375,11,3,-1,116,353,176,0,3,10.4,météo très défavorable,19:23:00,06:03:00,4
2016-04-08,12,3,12,5,11,8,1,94,9.875,1012,63.25,12,5,2,122,176,353,0,3,7.9,météo très défavorable,19:25:00,06:01:00,3
2016-04-09,14,3,21,5,14,9,0.1,79,10,1010,26.25,14,4,2,113,113,116,0,4,13.7,météo correcte,19:27:00,05:59:00,3
2016-04-10,15,5,15,6,14,11,5.8,97,9.5,1011,53.875,15,7,4,293,176,113,0,3,13.3,météo correcte,19:28:00,05:57:00,5
2016-04-11,18,8,38,10,17,12,0.5,72,9.875,1009,26.125,18,8,6,113,113,176,0,4,13.8,météo favorable,19:30:00,05:55:00,9
2016-04-12,16,5,15,7,16,11,3.3,89,9.875,1017,28.875,16,8,4,113,353,176,0,4,13.3,météo correcte,19:31:00,05:53:00,5
2016-04-13,13,5,14,6,13,9,0.2,94,8,1015,53.5,13,6,4,116,116,116,0,4,13.8,météo correcte,19:33:00,05:50:00,5
2016-04-14,14,5,14,7,14,10,1.1,89,8.875,1016,64.5,14,8,5,116,116,116,0,4,12.2,météo correcte,19:35:00,05:48:00,5
2016-04-15,13,5,15,7,13,9,0.5,89,8.75,1019,58.625,13,6,5,119,119,116,0,3,13.3,météo correcte,19:36:00,05:46:00,5
2016-04-16,13,4,14,6,13,9,0.3,88,9.5,1020,56.5,13,5,4,116,116,116,0,4,12.2,météo correcte,19:38:00,05:44:00,4
2016-04-17,14,4,19,6,13,10,1.5,82,8.75,1019,64.25,14,6,3,119,116,116,0,3,12.2,météo correcte,19:39:00,05:42:00,4
2016-04-18,14,5,19,7,14,10,0.5,84,8.875,1016,58.25,14,6,5,116,116,116,0,4,12.2,météo correcte,19:41:00,05:40:00,5
2016-04-19,14,5,16,6,14,11,0.8,88,8.875,1017,58.625,14,7,4,116,116,116,0,4,12.2,météo correcte,19:42:00,05:38:00,5
2016-04-20,16,6,15,8,16,11,0.2,80,9.125,1018,45.25,16,7,7,116,116,113,0,4,13.4,météo correcte,19:44:00,05:36:00,6
2016-04-21,18,4,16,7,18,13,0,71,10,1026,46,18,9,5,116,116,116,0,4,13.4,météo favorable,19:46:00,05:34:00,4
2016-04-22,14,8,23,8,14,10,0,75,10,1020,95,14,7,4,122,119,122,0,3,8.8,météo défavorable,19:47:00,05:32:00,8
2016-04-23,9,1,28,5,9,5,4.9,91,8.75,1017,64.75,9,4,1,302,122,113,0,2,11.1,météo très défavorable,19:49:00,05:30:00,5
2016-04-24,7,-1,24,4,6,5,1.6,78,10,1018,76.75,7,2,-1,122,122,116,0,3,10,météo très défavorable,19:50:00,05:28:00,0
2016-04-25,8,0,37,3,7,6,12.7,89,8.125,1017,92.375,8,6,-1,122,296,302,0,2,8.9,météo très défavorable,19:52:00,05:26:00,1
2016-04-26,6,0,36,2,6,4,5.1,85,9.375,1006,67.25,6,2,-4,116,200,116,0,1,11.2,météo très défavorable,19:54:00,05:24:00,0
2016-04-27,8,-1,33,3,7,4,5.7,94,8.125,1013,72.625,8,4,-3,317,353,353,0.1,3,10.1,météo très défavorable,19:55:00,05:23:00,1
2016-04-28,10,-2,23,3,10,7,0.7,81,10,1016,29.375,10,3,1,113,119,116,0,3,13.4,météo très défavorable,19:57:00,05:21:00,-2
2016-04-29,11,1,38,5,10,8,3.6,74,9.875,1015,79.125,11,6,0,116,353,353,0,3,10.1,météo très défavorable,19:58:00,05:19:00,2
2016-04-30,11,3,20,5,11,6,13.6,88,8.25,1023,87.625,11,4,5,302,353,353,0,2,10.3,météo très défavorable,20:00:00,05:17:00,3
2016-05-01,13,2,26,4,12,10,0.3,88,9.375,1027,41.125,13,4,-0,122,116,113,0,2,13.5,météo correcte,20:01:00,05:15:00,2
2016-05-02,17,2,17,8,17,12,0,66,10,1027,18.125,17,7,8,113,119,113,0,4,13.5,météo correcte,20:03:00,05:13:00,2
2016-05-03,14,3,21,8,14,9,5,91,9.75,1028,38.875,14,8,5,293,113,113,0,3,14.5,météo correcte,20:04:00,05:12:00,8
2016-05-04,15,0,12,8,14,11,0,70,10,1029,6.5,15,4,8,113,113,113,0,4,14.5,météo correcte,20:06:00,05:10:00,0
2016-05-05,19,4,22,8,17,14,0,61,10,1026,4.875,19,9,5,113,113,113,0,4,14.5,météo favorable,20:07:00,05:08:00,4
2016-05-06,22,8,21,11,21,18,0,83,10,1017,6.25,25,13,10,113,113,113,0,5,14.5,météo favorable,20:09:00,05:06:00,8
2016-05-07,24,12,17,15,23,20,0.1,72,10,1011,11.25,25,14,14,113,113,113,0,6,14.5,météo idéale,20:10:00,05:05:00,12
2016-05-08,24,12,20,15,23,19,0.3,73,9.875,1010,11.875,25,13,13,116,113,113,0,5,14.5,météo idéale,20:12:00,05:03:00,12
2016-05-09,23,13,21,15,22,18,2.3,73,10,1012,36.375,25,15,13,113,119,353,0,5,11.5,météo correcte,20:13:00,05:01:00,13
2016-05-10,19,13,19,15,19,16,11.6,92,7.5,1011,82.25,19,16,14,296,353,356,0,4,9.5,météo défavorable,20:15:00,05:00:00,13
2016-05-11,22,11,16,15,22,18,6.5,88,9.375,1007,23.875,25,17,14,113,176,356,0,5,14.5,météo favorable,20:16:00,04:58:00,11
2016-05-12,19,11,13,15,19,18,8.2,94,9.875,1000,56.125,19,16,14,353,353,353,0,4,12.6,météo correcte,20:18:00,04:57:00,12
2016-05-13,19,10,21,14,19,15,10.9,95,9.125,1008,14.875,19,16,14,176,176,356,0,5,14.5,météo correcte,20:19:00,04:55:00,11
2016-05-14,11,4,25,7,9,8,0.9,90,9.875,1019,74.125,11,5,4,122,122,119,0,2,9.8,météo défavorable,20:21:00,04:54:00,5
2016-05-15,11,2,20,6,10,9,1,82,10,1022,90.625,11,8,3,122,122,122,0,2,9.8,météo défavorable,20:22:00,04:52:00,2
2016-05-16,12,2,12,7,12,10,0.3,89,9,1022,57.875,12,7,6,119,119,116,0,3,12.6,météo défavorable,20:24:00,04:51:00,5
2016-05-17,15,4,17,9,15,13,1,87,9.625,1021,37.25,15,11,7,113,116,176,0,4,14.5,météo correcte,20:25:00,04:50:00,4
2016-05-18,15,7,22,11,15,15,1.7,92,8,1014,73.125,15,13,9,119,353,353,0,3,9.9,météo défavorable,20:26:00,04:48:00,7
2016-05-19,16,7,15,10,16,14,1.9,89,7.875,1016,54.75,16,11,8,116,116,116,0,3,13.6,météo correcte,20:28:00,04:47:00,7
2016-05-20,17,6,13,10,17,15,1.3,86,8.125,1017,61.375,18,12,9,116,116,116,0,4,12.7,météo correcte,20:29:00,04:46:00,6
2016-05-21,18,7,12,12,18,16,0.7,86,8.375,1018,54,19,13,12,116,116,116,0,5,12.7,météo favorable,20:30:00,04:44:00,7
2016-05-22,17,12,18,16,17,13,30.8,96,7.75,1009,88.625,17,15,15,356,302,308,0,5,9.9,météo très défavorable,20:32:00,04:43:00,15
2016-05-23,14,9,21,9,14,11,19.7,97,8.5,1018,90.125,14,11,6,302,299,353,0,3,10.9,météo très défavorable,20:33:00,04:42:00,9
2016-05-24,12,8,14,9,11,10,1.2,90,9,1018,100,12,9,7,122,266,353,0,3,10,météo défavorable,20:34:00,04:41:00,8
2016-05-25,16,2,4,8,16,14,0.3,90,8,1017,62.125,16,11,8,116,119,119,0,3,10.9,météo correcte,20:35:00,04:40:00,2
2016-05-26,14,6,6,14,12,12,0,87,10,1017,13.375,14,11,13,113,113,113,0,4,14.5,météo correcte,20:37:00,04:39:00,6
2016-05-27,18,10,8,15,13,18,4.6,94,9.625,1015,50.25,18,16,12,353,353,200,0,4,14.5,météo correcte,20:38:00,04:38:00,10
2016-05-28,18,10,8,12,13,18,4.4,94,9.25,1015,21.125,18,16,12,176,176,113,0,3,14.5,météo favorable,20:39:00,04:37:00,11
2016-05-29,18,11,15,14,18,15,17.2,95,7.75,1009,79,18,16,14,143,356,356,0,4,10,météo très défavorable,20:40:00,04:36:00,11
2016-05-30,15,13,25,14,14,14,15.1,98,8.375,1007,100,15,15,12,302,122,389,0,3,10,météo défavorable,20:41:00,04:35:00,13
2016-05-31,18,13,17,16,18,16,6.5,98,7.875,1018,73.75,18,15,15,296,119,119,0,4,11.8,météo défavorable,20:42:00,04:34:00,14
2016-06-01,17,13,15,14,16,15,3,94,7,1018,83.5,17,16,13,176,122,266,0,4,10.1,météo défavorable,20:43:00,04:34:00,13
2016-06-02,18,11,25,15,17,15,9.4,99,8.625,1012,98.125,18,17,13,296,122,353,0,4,10.1,météo défavorable,20:44:00,04:33:00,13
2016-06-03,17,10,10,12,17,16,0.9,98,4.5,1013,99.75,17,15,12,248,122,122,0,4,10.1,météo défavorable,20:45:00,04:32:00,10
2016-06-04,19,10,9,13,18,19,4.8,98,6.375,1015,79.125,19,17,12,353,266,353,0,4,11,météo défavorable,20:46:00,04:32:00,10
2016-06-05,24,10,12,16,24,21,20.3,93,7.125,1019,34.625,25,19,16,116,176,356,0,5,14.5,météo très défavorable,20:47:00,04:31:00,10
2016-06-06,24,13,12,17,24,21,15.4,93,7.25,1020,12.5,26,20,17,176,356,356,0,5,14.5,météo défavorable,20:48:00,04:31:00,13
2016-06-07,25,13,9,19,25,20,20.3,90,8,1021,26.625,27,19,19,176,356,359,0,5,14.5,météo très défavorable,20:49:00,04:30:00,13
2016-06-08,22,13,15,17,21,18,6.3,94,6.375,1022,73.125,24,18,17,296,119,176,0,4,11.9,météo défavorable,20:50:00,04:30:00,15
2016-06-09,19,11,14,12,17,17,0.4,97,5.25,1021,61.875,19,15,11,248,119,113,0,4,11.9,météo correcte,20:50:00,04:29:00,11
2016-06-10,14,7,5,14,13,13,0,86,8,1017,26.75,14,11,14,113,113,113,0,3,14.5,météo correcte,20:51:00,04:29:00,7
2016-06-11,20,13,7,16,20,18,4.2,82,10,1011,87.25,20,16,16,122,119,119,0,4,11,météo défavorable,20:52:00,04:29:00,13
2016-06-12,20,10,18,15,20,16,3.6,93,8.875,1010,76.625,20,16,15,353,176,122,0,4,11.9,météo défavorable,20:52:00,04:28:00,11
2016-06-13,17,11,22,13,17,13,7.3,96,7.625,1006,97,17,15,12,266,353,356,0,3,10.2,météo défavorable,20:53:00,04:28:00,12
2016-06-14,17,10,22,14,17,14,7,95,10,1002,83.75,17,14,12,122,353,353,0,4,10.2,météo défavorable,20:54:00,04:28:00,10
2016-06-15,13,10,15,13,12,12,4.2,96,2.75,1001,100,13,12,11,266,266,266,0,3,10.2,météo défavorable,20:54:00,04:28:00,10
2016-06-16,18,10,17,12,17,16,0.5,90,8.625,1019,59,18,12,11,119,119,116,0,4,12.8,météo correcte,20:54:00,04:28:00,10
2016-06-17,18,10,16,13,18,16,3.3,95,7.375,1012,75.5,18,14,12,119,353,116,0,4,11,météo défavorable,20:55:00,04:28:00,10
2016-06-18,16,9,21,12,16,14,1.6,96,6.5,1021,88.875,16,13,11,122,122,122,0,3,10.2,météo défavorable,20:55:00,04:28:00,9
2016-06-19,18,10,13,11,16,17,1,96,7.5,1025,72,18,13,9,143,119,176,0,3,11.9,météo défavorable,20:56:00,04:28:00,10
2016-06-20,18,9,29,13,18,14,14.6,95,8.625,1023,78,18,15,11,122,122,302,0,5,11,météo défavorable,20:56:00,04:28:00,9
2016-06-21,18,13,17,16,18,16,1.5,96,6.625,1021,90.875,18,16,16,143,122,143,0,4,10.2,météo défavorable,20:56:00,04:29:00,14
2016-06-22,25,13,14,18,24,24,3.1,95,6.375,1022,56.625,27,22,18,143,200,176,0,5,11.9,météo correcte,20:56:00,04:29:00,14
