DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2021-11-23,6,0,8,1,6,4,0,89,10,1032,57.625,6,3,-2,116,119,122,0,2,5,météo très défavorable,16:45:00,08:08:00,0
2021-11-24,10,0,6,1,8,4,0,85,10,1028,2.5,10,4,0,113,113,113,0,2,8.4,météo très défavorable,16:45:00,08:09:00,2
2021-11-25,7,0,13,0,6,5,0.1,92,9,1014,38.625,7,5,0,113,116,143,0,2,6.8,météo très défavorable,16:44:00,08:11:00,1
2021-11-26,5,2,22,2,5,3,0,94,10,1011,82.75,5,2,-2,119,119,119,0,1,5,météo très défavorable,16:43:00,08:12:00,3
2021-11-27,3,2,22,2,3,2,2.8,96,4.875,991,97.75,3,2,-3,332,326,338,1.6,1,3.1,météo très défavorable,16:42:00,08:14:00,2
2021-11-28,2,1,12,2,1,2,11.3,100,2.125,1005,100,2,2,-2,332,338,338,8.1,1,3.1,météo très défavorable,16:41:00,08:15:00,2
2021-11-29,5,0,21,0,5,4,0.1,98,7.375,1015,83.125,5,3,-4,143,116,176,0,1,5,météo très défavorable,16:41:00,08:16:00,0
2021-11-30,9,1,33,2,5,9,1.5,98,6.375,1017,92.5,9,8,-4,122,266,266,0,2,3.1,météo très défavorable,16:40:00,08:18:00,1
2021-12-01,9,5,47,6,9,5,0.4,90,10,1008,93.25,9,6,0,122,176,176,0,2,3.1,météo défavorable,16:39:00,08:19:00,7
2021-12-02,4,2,22,3,4,4,1.7,97,7.875,1007,87,4,3,-2,362,371,362,0.6,1,3.1,météo très défavorable,16:39:00,08:21:00,3
2021-12-03,3,-1,23,-1,2,2,0.7,96,8,1013,50.625,3,1,-5,143,116,116,0.6,2,8.2,météo très défavorable,16:38:00,08:22:00,0
2021-12-04,7,1,22,3,7,4,1.9,98,6.625,1003,86.875,7,6,0,248,119,353,0,1,3.1,météo très défavorable,16:38:00,08:23:00,3
2021-12-05,4,2,25,2,4,2,1.5,97,7.5,1008,96.125,4,3,-3,122,317,338,0.7,1,3,météo très défavorable,16:37:00,08:24:00,2
2021-12-06,3,1,17,1,3,2,0.9,90,8,1012,97,3,2,-2,122,119,326,0.8,1,3,météo très défavorable,16:37:00,08:26:00,2
2021-12-07,7,-1,22,0,7,2,0.5,93,9.375,1014,45,7,3,-5,116,113,116,0,1,8.1,météo très défavorable,16:37:00,08:27:00,1
2021-12-08,4,0,24,1,4,3,0.8,95,9,999,65.5,4,2,-5,116,176,113,0,1,3,météo très défavorable,16:37:00,08:28:00,2
2021-12-09,3,-1,28,-1,3,3,0,96,10,1003,62.75,3,2,-6,116,122,122,0,2,4.9,météo très défavorable,16:36:00,08:29:00,-1
2021-12-10,4,0,31,2,4,3,3.2,97,6.5,1003,93,4,3,-4,317,266,371,2,2,3,météo très défavorable,16:36:00,08:30:00,1
2021-12-11,5,2,26,2,4,2,1.6,97,7.875,1023,72.875,5,4,-3,176,122,143,0,1,4.9,météo très défavorable,16:36:00,08:31:00,4
2021-12-12,8,2,24,4,5,8,2,98,4,1025,100,8,8,-1,176,266,266,0,2,3,météo très défavorable,16:36:00,08:32:00,3
2021-12-13,8,4,12,5,7,6,0,97,7.75,1028,50,8,7,2,143,116,113,0,2,6.8,météo très défavorable,16:36:00,08:33:00,6
2021-12-14,9,5,10,6,8,7,0,93,10,1029,66.375,9,7,3,119,119,116,0,3,4.9,météo très défavorable,16:36:00,08:34:00,5
2021-12-15,9,4,8,4,9,6,0,96,5,1033,40.375,9,7,2,143,113,143,0,3,8,météo très défavorable,16:36:00,08:35:00,5
2021-12-16,10,5,6,6,9,7,0,96,5.75,1038,42.25,10,7,6,143,113,113,0,2,8,météo défavorable,16:37:00,08:35:00,5
2021-12-17,9,4,15,4,8,6,0,97,3.75,1039,44.5,9,7,1,143,116,143,0,2,6.8,météo très défavorable,16:37:00,08:36:00,4
2021-12-18,9,5,13,6,8,5,0,94,5.25,1039,84.75,9,7,4,119,119,248,0,2,3,météo défavorable,16:37:00,08:37:00,5
2021-12-19,9,5,13,6,7,7,0,95,5.5,1036,72.375,9,7,4,143,116,122,0,2,6.8,météo défavorable,16:38:00,08:37:00,6
2021-12-20,9,0,19,5,8,5,0,76,10,1030,34.625,9,3,1,122,113,113,0,3,6.8,météo très défavorable,16:38:00,08:38:00,6
2021-12-21,5,-1,9,-1,4,1,0,70,10,1028,0,5,0,-3,113,113,113,0,2,8,météo très défavorable,16:38:00,08:39:00,0
2021-12-22,3,-2,8,-2,3,-1,0,64,10,1026,36,3,0,-4,122,116,113,0,2,6.8,météo très défavorable,16:39:00,08:39:00,-1
2021-12-23,5,-2,19,-0,4,3,0,74,10,1021,63.125,5,2,-4,122,113,116,0,2,4.9,météo très défavorable,16:40:00,08:39:00,-1
2021-12-24,8,5,18,7,7,7,0.2,98,10,1011,100,8,7,3,176,122,122,0,2,3,météo très défavorable,16:40:00,08:40:00,6
2021-12-25,6,1,13,6,4,4,3.9,99,5.75,1005,95.375,6,6,1,266,266,119,0,1,3,météo très défavorable,16:41:00,08:40:00,6
2021-12-26,8,4,19,7,8,7,2.1,97,2.875,1006,100,8,7,4,143,266,266,0,2,3,météo très défavorable,16:42:00,08:40:00,5
2021-12-27,9,5,19,5,9,7,0.4,94,9,1004,84.875,9,7,2,122,116,122,0,2,4.9,météo très défavorable,16:42:00,08:41:00,5
2021-12-28,10,8,28,9,9,9,3.5,95,8.875,1000,97,10,9,5,296,176,353,0,2,3,météo défavorable,16:43:00,08:41:00,8
2021-12-29,14,8,24,8,12,14,2.7,97,8.625,1008,90.875,14,13,5,122,296,176,0,3,3,météo défavorable,16:44:00,08:41:00,9
2021-12-30,14,11,28,12,14,13,0.1,97,10,1022,85.5,14,12,10,176,122,122,0,3,3,météo défavorable,16:45:00,08:41:00,11
2021-12-31,15,8,22,10,14,12,0,94,10,1025,16.875,15,11,7,113,113,113,0,3,8.1,météo correcte,16:46:00,08:41:00,12
