DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2011-03-16,13,4,24,5,13,7,0,98,10,1012,32.125,13,8,1,119,113,113,0,3,11.6,météo correcte,18:46:00,06:53:00,6
2011-03-17,7,3,14,3,7,5,0.8,94,6.75,1018,86.75,7,5,-1,122,266,266,0,2,6,météo très défavorable,18:48:00,06:51:00,3
2011-03-18,11,0,14,0,11,7,4.5,98,7,1023,91.125,11,6,-3,248,122,296,0,2,6,météo très défavorable,18:49:00,06:49:00,1
2011-03-19,9,2,18,4,8,4,4.5,97,7.625,1034,54.75,9,4,-0,266,116,113,0,2,8.8,météo très défavorable,18:51:00,06:46:00,4
2011-03-20,12,-1,4,-1,12,4,0,88,10,1034,28,12,0,-1,116,119,113,0,3,8.8,météo très défavorable,18:53:00,06:44:00,-1
2011-03-21,14,-2,6,-0,14,5,0,80,10,1035,20.375,14,0,-1,113,113,116,0,3,11.6,météo très défavorable,18:54:00,06:42:00,-2
2011-03-22,13,1,13,1,13,6,0,72,10,1038,12.5,13,3,-1,113,113,113,0,3,11.6,météo très défavorable,18:56:00,06:40:00,2
2011-03-23,15,4,14,4,15,9,0,96,5.75,1040,21,15,7,1,143,113,113,0,3,11.6,météo correcte,18:58:00,06:38:00,4
2011-03-24,17,4,12,4,16,10,0,92,9,1037,46.75,17,7,2,119,119,113,0,3,10.2,météo correcte,18:59:00,06:35:00,5
2011-03-25,17,5,8,5,17,8,0,80,10,1027,13.375,17,8,4,113,113,113,0,4,11.6,météo correcte,19:01:00,06:33:00,5
2011-03-26,13,3,15,3,13,7,0,96,8,1016,14.5,13,5,1,143,113,113,0,3,11.6,météo correcte,19:03:00,06:31:00,4
2011-03-27,15,2,11,3,15,7,0,87,10,1016,19.5,15,5,0,116,113,113,0,4,11.6,météo correcte,19:04:00,06:29:00,2
2011-03-28,12,2,11,3,12,6,0,90,10,1017,5.5,12,3,1,113,113,113,0,3,11.6,météo très défavorable,19:06:00,06:26:00,3
2011-03-29,17,0,7,3,16,9,0,77,10,1017,2.25,17,6,1,113,113,113,0,4,11.6,météo correcte,19:07:00,06:24:00,0
2011-03-30,14,5,21,5,14,9,5.3,97,9.25,1015,59.625,14,9,2,116,353,296,0,4,6.4,météo correcte,19:09:00,06:22:00,5
2011-03-31,14,7,31,8,14,13,9.6,98,6.375,1020,84.25,14,13,5,266,302,263,0,3,6.5,météo défavorable,19:11:00,06:20:00,7
2011-04-01,15,8,22,11,15,11,0.8,97,8,1023,71.25,15,12,9,266,122,113,0,3,7.8,météo défavorable,19:12:00,06:18:00,11
2011-04-02,21,8,23,9,20,16,0.3,95,9.875,1020,33.625,21,13,7,116,113,113,0,5,11.6,météo favorable,19:14:00,06:15:00,9
2011-04-03,14,9,13,10,14,10,4.5,94,8.125,1015,82.25,14,10,10,122,263,296,0,3,6.5,météo défavorable,19:16:00,06:13:00,9
2011-04-04,14,5,19,6,14,8,2.6,100,8.5,1025,39.125,14,8,4,248,176,113,0,3,10.3,météo correcte,19:17:00,06:11:00,5
2011-04-05,14,3,27,6,14,10,0.1,88,10,1026,54.625,14,6,3,119,116,122,0,4,9.1,météo correcte,19:19:00,06:09:00,3
2011-04-06,21,7,16,9,20,15,0,93,10,1028,21.25,21,14,7,113,113,113,0,4,11.6,météo favorable,19:20:00,06:07:00,7
2011-04-07,19,9,18,11,19,13,0,99,7.5,1028,30.75,19,11,10,248,113,113,0,5,11.6,météo favorable,19:22:00,06:05:00,11
2011-04-08,18,5,12,8,16,13,0,100,6.75,1028,28.75,18,11,7,248,113,113,0,4,11.6,météo favorable,19:24:00,06:03:00,5
2011-04-09,16,5,15,6,16,11,0,95,7,1026,5.5,16,6,7,143,113,113,0,3,13.3,météo correcte,19:25:00,06:00:00,5
2011-04-10,20,5,12,7,20,14,0,73,10,1024,1.25,20,10,7,113,113,113,0,5,13.7,météo favorable,19:27:00,05:58:00,5
2011-04-11,21,7,16,10,21,15,0,75,10,1023,14.5,24,12,9,113,113,113,0,5,13.7,météo favorable,19:28:00,05:56:00,8
2011-04-12,10,3,23,7,9,6,5.1,95,7.375,1028,53.375,10,9,5,143,353,113,0,2,11,météo défavorable,19:30:00,05:54:00,6
2011-04-13,13,1,13,3,13,8,0.7,92,8,1027,34,13,4,3,113,116,353,0,3,13.3,météo correcte,19:32:00,05:52:00,1
2011-04-14,14,1,6,7,14,8,1.1,79,8.875,1020,53.625,14,5,7,116,353,119,0,3,12.2,météo correcte,19:33:00,05:50:00,1
2011-04-15,15,1,10,5,15,9,0,82,10,1021,16.625,15,3,5,113,116,113,0,4,13.9,météo correcte,19:35:00,05:48:00,1
2011-04-16,17,2,8,6,17,10,0,67,10,1023,9.875,17,3,4,113,113,113,0,4,13.9,météo correcte,19:36:00,05:46:00,2
2011-04-17,16,2,13,7,16,11,0,70,10,1025,13.625,16,5,6,113,113,113,0,4,13.9,météo correcte,19:38:00,05:44:00,2
2011-04-18,19,4,14,7,18,13,0,63,10,1023,7.375,19,8,6,113,113,113,0,4,14,météo favorable,19:40:00,05:42:00,4
2011-04-19,23,9,12,10,22,14,0,69,10,1015,10,24,8,9,113,113,113,0,5,14,météo favorable,19:41:00,05:40:00,9
2011-04-20,23,9,9,12,23,15,0,58,10,1016,4.75,24,8,12,113,113,113,0,5,14.1,météo favorable,19:43:00,05:38:00,9
2011-04-21,23,9,10,13,23,16,0,62,10,1015,23,25,10,13,113,116,113,0,5,14.1,météo favorable,19:44:00,05:36:00,10
2011-04-22,25,11,11,13,24,18,0,59,10,1012,22,25,10,12,116,113,113,0,5,14.1,météo favorable,19:46:00,05:34:00,11
2011-04-23,26,11,11,14,25,18,0,68,10,1012,7.25,26,12,15,113,113,113,0,6,14.2,météo favorable,19:48:00,05:32:00,11
2011-04-24,24,9,15,15,24,17,0,75,10,1018,8.375,25,12,15,113,113,113,0,6,14.2,météo idéale,19:49:00,05:30:00,9
2011-04-25,22,7,14,13,22,15,0,72,10,1020,8.25,24,8,13,116,113,113,0,5,14.2,météo favorable,19:51:00,05:28:00,7
2011-04-26,20,6,18,11,20,14,0.1,70,10,1021,10.125,20,9,13,113,113,113,0,5,14.3,météo favorable,19:52:00,05:26:00,6
2011-04-27,16,7,18,7,16,11,1.8,79,7.875,1020,58.875,16,10,5,113,119,293,0,3,11.2,météo correcte,19:54:00,05:24:00,7
2011-04-28,16,7,9,10,15,13,5.6,95,5.5,1017,61.625,16,11,9,143,353,176,0,3,12.3,météo correcte,19:55:00,05:22:00,9
2011-04-29,21,6,20,9,21,14,1,91,6.875,1012,47,24,11,9,116,116,353,0,4,12.3,météo favorable,19:57:00,05:20:00,7
2011-04-30,20,8,22,10,20,14,1.3,93,9.625,1009,26.875,20,11,8,113,116,116,0,4,14.4,météo favorable,19:58:00,05:18:00,8
2011-05-01,20,8,18,9,19,13,0,74,10,1010,10.875,20,8,8,113,113,113,0,5,14.5,météo favorable,20:00:00,05:17:00,9
2011-05-02,16,6,22,7,16,10,0,67,10,1011,13,16,5,5,113,113,113,0,4,14.5,météo correcte,20:02:00,05:15:00,6
2011-05-03,14,2,20,5,14,9,0,74,10,1018,6,14,1,2,113,113,113,0,4,14.5,météo correcte,20:03:00,05:13:00,2
2011-05-04,15,2,11,6,15,11,0,66,10,1023,1.25,15,4,5,113,113,113,0,4,14.5,météo correcte,20:05:00,05:11:00,2
2011-05-05,19,2,9,7,18,13,0,69,10,1024,13.25,19,7,6,113,113,113,0,4,14.5,météo favorable,20:06:00,05:09:00,2
2011-05-06,23,6,10,10,22,18,0,54,10,1021,17.75,24,10,9,113,119,113,0,5,13.5,météo correcte,20:08:00,05:08:00,6
2011-05-07,25,11,25,14,24,20,0,69,10,1017,11.625,25,14,12,113,113,113,0,6,14.5,météo favorable,20:09:00,05:06:00,11
2011-05-08,25,13,15,15,24,20,2.1,64,9.875,1019,19,26,16,15,113,113,176,0,6,14.5,météo idéale,20:11:00,05:04:00,14
2011-05-09,20,11,4,16,20,18,4.4,89,8.625,1023,42.75,20,17,16,353,353,176,0,4,12.5,météo correcte,20:12:00,05:03:00,11
2011-05-10,24,9,8,16,24,19,3.7,89,8.625,1025,24,25,17,16,119,113,176,0,5,13.5,météo favorable,20:14:00,05:01:00,9
2011-05-11,19,8,8,11,19,15,1.6,92,8.625,1025,39.75,19,12,11,113,116,119,0,4,13.5,météo favorable,20:15:00,04:59:00,8
2011-05-12,17,7,21,11,17,12,0.7,89,6.75,1022,34,17,10,10,113,116,176,0,3,14.5,météo correcte,20:17:00,04:58:00,8
2011-05-13,18,4,10,9,17,16,0.2,88,8,1023,3.75,18,13,8,113,113,113,0,4,14.5,météo favorable,20:18:00,04:56:00,4
2011-05-14,15,6,19,9,15,12,0.2,82,10,1020,41.875,15,9,8,119,113,116,0,4,12.6,météo correcte,20:20:00,04:55:00,8
2011-05-15,13,5,18,8,13,11,4.9,91,7.5,1026,63.375,13,9,6,176,353,353,0,3,11.7,météo correcte,20:21:00,04:53:00,5
2011-05-16,15,5,23,8,13,13,0.5,93,8.125,1026,74.5,15,12,5,119,122,263,0,3,9.8,météo défavorable,20:22:00,04:52:00,6
2011-05-17,17,8,19,10,17,15,0,97,9,1022,45,17,13,8,122,113,113,0,3,13.6,météo correcte,20:24:00,04:51:00,9
2011-05-18,20,8,14,11,19,18,1,91,7.375,1020,46,20,16,9,116,113,113,0,4,14.5,météo favorable,20:25:00,04:49:00,8
2011-05-19,19,7,11,14,19,15,5.5,94,6.375,1018,75,19,16,14,143,353,353,0,4,11.7,météo défavorable,20:27:00,04:48:00,7
2011-05-20,20,6,10,14,20,16,4.6,96,5.25,1020,56.375,20,16,14,143,353,176,0,4,12.7,météo correcte,20:28:00,04:47:00,6
2011-05-21,23,2,5,12,22,18,0.1,82,8,1023,7.125,25,16,12,113,113,113,0,4,14.5,météo favorable,20:29:00,04:45:00,2
2011-05-22,19,8,26,16,18,12,4.6,95,9.625,1023,37.625,19,16,16,293,353,116,0,5,14.5,météo correcte,20:31:00,04:44:00,13
2011-05-23,19,6,18,10,18,17,0,88,7.75,1026,18.75,19,15,8,113,113,113,0,4,14.5,météo favorable,20:32:00,04:43:00,6
2011-05-24,16,7,17,10,15,13,0,85,9,1029,16.875,16,11,8,113,113,113,0,3,14.5,météo correcte,20:33:00,04:42:00,9
2011-05-25,19,6,13,11,19,17,0,79,10,1029,4.25,19,13,10,113,113,113,0,5,14.5,météo favorable,20:34:00,04:41:00,6
2011-05-26,16,9,29,14,16,12,1.4,87,9.875,1014,40.75,16,12,13,116,353,176,0,4,12.7,météo correcte,20:36:00,04:40:00,11
2011-05-27,14,8,17,9,14,13,2.3,92,9.5,1019,64.75,14,11,7,119,353,113,0,3,10.9,météo correcte,20:37:00,04:39:00,8
2011-05-28,17,5,21,9,16,15,0,91,7.75,1020,43.25,17,11,7,116,113,116,0,3,14.5,météo correcte,20:38:00,04:38:00,5
2011-05-29,20,8,14,11,17,19,0.4,89,8,1016,55.875,20,16,9,122,266,113,0,5,11.8,météo correcte,20:39:00,04:37:00,8
2011-05-30,25,8,15,16,24,18,4.9,90,7.125,1015,41,26,17,16,113,113,353,0,5,13.6,météo favorable,20:40:00,04:36:00,8
2011-05-31,14,8,22,12,14,11,18.8,98,8.625,1024,73.5,14,13,10,302,296,353,0,3,10.9,météo très défavorable,20:41:00,04:35:00,10
2011-06-01,17,5,18,9,16,14,0,91,7.75,1030,19.75,17,10,7,116,113,113,0,3,14.5,météo correcte,20:43:00,04:34:00,5
2011-06-02,19,7,21,10,18,16,0,82,8,1032,1.375,19,12,9,113,113,113,0,4,14.5,météo favorable,20:44:00,04:34:00,7
2011-06-03,22,10,22,13,21,20,0.3,89,8.875,1031,12.25,25,17,12,113,113,113,0,5,14.5,météo favorable,20:45:00,04:33:00,10
2011-06-04,25,13,18,16,25,20,2.8,84,8.875,1022,15.75,27,19,16,113,113,386,0,5,14.5,météo idéale,20:46:00,04:32:00,13
2011-06-05,24,15,6,18,24,20,24.7,96,6.375,1012,57.75,26,21,18,143,176,359,0,5,12.7,météo très défavorable,20:47:00,04:32:00,15
2011-06-06,21,13,18,16,21,16,5.1,94,8.875,1005,57.5,21,18,16,113,353,353,0,4,11.9,météo correcte,20:47:00,04:31:00,14
2011-06-07,22,10,5,13,22,18,0.9,94,7.75,1007,77.625,24,16,13,122,116,116,0,4,10.1,météo défavorable,20:48:00,04:30:00,10
2011-06-08,16,7,16,10,16,14,0,93,8.75,1011,47,16,9,8,116,116,116,0,3,14.5,météo correcte,20:49:00,04:30:00,7
2011-06-09,17,6,13,11,17,14,0.9,88,8.75,1016,16.375,17,11,9,113,176,176,0,4,14.5,météo correcte,20:50:00,04:30:00,6
2011-06-10,18,7,13,13,18,11,10.3,84,8.375,1017,56.375,18,12,13,176,176,302,0,4,12.8,météo correcte,20:51:00,04:29:00,7
2011-06-11,15,4,17,9,15,13,4.1,93,6.625,1018,57.375,15,11,7,119,353,353,0,3,13.6,météo correcte,20:51:00,04:29:00,4
2011-06-12,17,4,9,10,17,15,0,90,6.875,1020,31.875,17,10,9,113,116,116,0,3,14.5,météo correcte,20:52:00,04:29:00,4
2011-06-13,20,11,20,13,19,18,4.6,96,8.625,1016,75.125,20,17,11,119,119,353,0,4,10.2,météo défavorable,20:53:00,04:28:00,11
2011-06-14,21,11,9,14,21,20,2.2,96,6.5,1018,49.875,21,17,14,143,116,176,0,4,12.8,météo favorable,20:53:00,04:28:00,11
2011-06-15,22,13,15,16,21,20,2.3,95,5.75,1018,39.875,25,17,16,143,113,176,0,4,14.5,météo favorable,20:54:00,04:28:00,15
2011-06-16,19,9,19,17,19,14,2.1,93,7.5,1015,59.125,19,16,17,116,353,113,0,4,12.8,météo correcte,20:54:00,04:28:00,14
2011-06-17,18,7,14,12,18,14,1.7,91,7.625,1016,57.625,18,14,11,113,119,143,0,5,11.9,météo correcte,20:55:00,04:28:00,7
2011-06-18,15,9,30,12,15,12,6.5,95,10,1007,78,15,12,9,353,353,353,0,3,10.2,météo défavorable,20:55:00,04:28:00,12
2011-06-19,15,8,27,11,15,14,1.4,90,9,1016,68.125,15,13,8,122,122,113,0,3,11,météo défavorable,20:55:00,04:28:00,9
2011-06-20,17,6,14,11,15,17,9.1,98,6.625,1017,94.875,17,17,9,296,302,353,0,3,10.2,météo défavorable,20:56:00,04:28:00,7
2011-06-21,20,14,20,16,19,18,2.4,98,6.375,1015,88.625,20,16,16,266,122,353,0,4,10.2,météo défavorable,20:56:00,04:28:00,15
2011-06-22,17,11,26,16,15,15,10.5,97,7.375,1014,64.75,17,16,13,353,302,113,0,4,11.9,météo correcte,20:56:00,04:29:00,15
2011-06-23,17,9,22,13,17,15,2.1,91,9.875,1019,44.625,17,12,11,116,116,176,0,5,12.8,météo correcte,20:56:00,04:29:00,10
2011-06-24,17,7,14,10,17,15,3.9,94,9,1024,40.375,17,12,8,119,176,176,0,3,12.8,météo correcte,20:56:00,04:29:00,7
2011-06-25,17,8,17,11,14,17,2.3,98,3.75,1025,88,17,16,9,266,266,143,0,3,10.2,météo défavorable,20:56:00,04:30:00,9
