DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2012-02-02,-7,-12,22,-12,-8,-10,0,84,10,1034,0.25,0,0,-21,113,113,113,0,2,8.7,météo très défavorable,17:34:00,08:15:00,-11
2012-02-03,-6,-13,13,-13,-7,-8,0.9,85,8.375,1038,32.75,0,0,-21,113,116,338,0.8,2,7,météo très défavorable,17:36:00,08:13:00,-13
2012-02-04,-6,-13,10,-13,-6,-12,0,95,8,1040,13.625,0,0,-17,143,113,143,0,2,8.7,météo très défavorable,17:38:00,08:12:00,-12
2012-02-05,-7,-12,22,-12,-7,-12,0,76,10,1034,42.75,0,0,-19,119,116,116,0,2,8.7,météo très défavorable,17:39:00,08:10:00,-12
2012-02-06,-4,-14,5,-14,-4,-12,0,77,10,1035,29,0,0,-17,116,113,116,0,1,8.7,météo très défavorable,17:41:00,08:09:00,-11
2012-02-07,-9,-14,22,-14,-10,-11,0.2,81,9.375,1039,27.625,0,0,-21,113,113,122,0.2,2,8.7,météo très défavorable,17:43:00,08:07:00,-13
2012-02-08,-5,-11,19,-10,-5,-9,0.2,97,9.625,1039,38,0,0,-17,326,113,113,0.2,1,8.7,météo très défavorable,17:45:00,08:05:00,-11
2012-02-09,-5,-11,14,-11,-5,-6,0.1,88,9.375,1039,44.125,0,0,-17,116,122,332,0.1,2,7,météo très défavorable,17:46:00,08:04:00,-10
2012-02-10,-4,-11,16,-10,-4,-10,0,97,8.75,1039,28,0,0,-16,260,323,113,0,2,7,météo très défavorable,17:48:00,08:02:00,-11
2012-02-11,-7,-14,18,-14,-7,-11,0,89,10,1037,10.375,0,0,-20,113,113,113,0,2,8.7,météo très défavorable,17:50:00,08:00:00,-12
2012-02-12,-3,-13,7,-13,-4,-9,0,92,10,1035,47.75,0,0,-17,113,116,122,0,2,8.7,météo très défavorable,17:52:00,07:59:00,-13
2012-02-13,2,-8,17,-2,2,-0,2.7,100,3,1030,91,2,2,-6,260,317,338,1.1,1,3.7,météo très défavorable,17:53:00,07:57:00,-3
2012-02-14,5,0,20,1,4,2,3.6,99,5.75,1020,95.875,5,2,-3,266,122,266,0,1,3.8,météo très défavorable,17:55:00,07:55:00,1
2012-02-15,5,2,30,4,5,3,14.2,100,8.5,1021,100,5,5,-2,302,296,302,0,1,3.8,météo très défavorable,17:57:00,07:53:00,3
2012-02-16,7,1,15,2,7,2,5.7,99,5.625,1026,86.625,7,6,-1,266,266,116,0,1,3.8,météo très défavorable,17:59:00,07:52:00,2
2012-02-17,6,0,21,2,5,5,1.8,96,5,1026,89.875,6,5,-2,266,266,266,0,2,5.3,météo très défavorable,18:00:00,07:50:00,1
2012-02-18,8,4,26,4,8,6,3.7,97,6.75,1022,97.75,8,6,-0,266,296,296,0,2,5.3,météo très défavorable,18:02:00,07:48:00,4
2012-02-19,4,-2,22,0,4,-0,7.1,95,7.25,1030,51.25,4,4,-5,329,119,116,1.4,1,10,météo très défavorable,18:04:00,07:46:00,1
2012-02-20,5,-2,12,-1,5,-1,0,95,7,1035,13,5,0,-4,143,113,113,0,1,10.6,météo très défavorable,18:05:00,07:44:00,-2
2012-02-21,7,-2,21,-2,6,2,0,78,10,1033,37.125,7,2,-7,113,119,116,0,2,8.5,météo très défavorable,18:07:00,07:42:00,-1
2012-02-22,7,-2,23,-2,7,3,0,89,10,1033,27.5,7,0,-7,113,116,116,0,2,10.7,météo très défavorable,18:09:00,07:40:00,-2
2012-02-23,11,2,19,4,9,8,0.7,96,8,1026,93.25,11,9,-0,122,119,122,0,2,5.4,météo très défavorable,18:11:00,07:38:00,3
2012-02-24,11,7,19,7,10,9,1,97,7,1028,86.125,11,9,4,266,266,119,0,2,5.4,météo défavorable,18:12:00,07:36:00,9
2012-02-25,10,2,16,7,10,4,0.3,97,6.75,1028,61.375,10,7,5,143,119,113,0,2,8.5,météo défavorable,18:14:00,07:34:00,7
2012-02-26,8,0,12,0,8,2,0.1,96,6.75,1029,47.625,8,4,-2,143,116,116,0,1,8.5,météo très défavorable,18:16:00,07:32:00,1
2012-02-27,9,0,21,1,9,5,0.1,96,6.75,1029,59,9,5,-3,143,116,122,0,2,8.5,météo très défavorable,18:17:00,07:30:00,2
2012-02-28,9,4,17,4,9,8,0.5,98,7.75,1025,90.625,9,8,1,122,119,143,0,2,5.5,météo très défavorable,18:19:00,07:28:00,4
2012-02-29,12,6,8,7,11,9,0.2,98,5.25,1026,83.75,12,9,6,248,122,119,0,2,5.5,météo défavorable,18:21:00,07:26:00,7
2012-03-01,14,3,8,3,14,7,0,97,6,1026,25,14,10,2,143,113,116,0,2,11,météo correcte,18:22:00,07:24:00,4
2012-03-02,12,6,10,7,11,8,0,97,7,1027,67.75,12,8,5,143,116,119,0,2,8.6,météo défavorable,18:24:00,07:22:00,6
2012-03-03,12,3,14,3,12,7,0,96,7,1024,22.375,12,7,0,143,113,113,0,2,11.1,météo très défavorable,18:26:00,07:20:00,4
2012-03-04,10,3,19,3,10,6,5,95,4.75,1025,62.75,10,7,0,143,266,296,0,2,7.1,météo très défavorable,18:27:00,07:18:00,3
2012-03-05,4,0,35,2,3,2,9.8,94,6.75,1016,97.375,4,3,-5,317,317,317,0,1,5.6,météo très défavorable,18:29:00,07:16:00,3
2012-03-06,7,0,12,0,7,1,0.9,96,8,1027,56,7,2,-2,329,122,113,0.7,1,10.1,météo très défavorable,18:31:00,07:13:00,1
2012-03-07,6,-1,30,-1,6,1,10.6,93,9.125,1027,58,6,2,-5,113,119,302,0,2,5.6,météo très défavorable,18:33:00,07:11:00,-1
2012-03-08,7,-1,15,-1,7,2,4.2,97,9.5,1035,44.25,7,3,-6,362,353,176,0,1,10.1,météo très défavorable,18:34:00,07:09:00,0
2012-03-09,10,0,16,0,10,6,0,92,10,1037,36.5,10,4,-3,113,113,122,0,3,8.6,météo très défavorable,18:36:00,07:07:00,0
2012-03-10,10,3,15,3,10,8,0.4,98,5.5,1036,80.875,10,8,-1,119,119,248,0,2,5.7,météo très défavorable,18:38:00,07:05:00,3
2012-03-11,13,5,13,8,13,8,0.3,100,6.5,1035,55.875,13,8,6,248,116,113,0,2,11.4,météo correcte,18:39:00,07:02:00,8
2012-03-12,13,2,11,2,12,7,0,98,5.75,1034,32.5,13,8,0,248,113,113,0,2,11.4,météo correcte,18:41:00,07:00:00,3
2012-03-13,12,2,15,2,12,6,0,97,6.5,1034,33.5,12,6,1,248,113,113,0,2,11.6,météo très défavorable,18:42:00,06:58:00,2
2012-03-14,13,1,10,1,13,7,0,92,10,1033,3.75,13,6,-1,113,113,113,0,3,11.6,météo très défavorable,18:44:00,06:56:00,1
2012-03-15,17,2,13,2,15,9,0,87,10,1030,5.875,17,9,-0,113,113,113,0,4,11.6,météo correcte,18:46:00,06:54:00,2
2012-03-16,18,7,17,7,16,12,0,96,8,1024,12.375,18,11,4,143,116,113,0,4,11.6,météo favorable,18:47:00,06:51:00,8
2012-03-17,12,5,16,5,12,9,0.8,96,7,1018,50.5,12,9,4,143,353,353,0,2,7.4,météo très défavorable,18:49:00,06:49:00,5
2012-03-18,11,3,20,6,11,5,6.4,98,9,1023,57,11,6,3,302,116,116,0,3,11.6,météo défavorable,18:51:00,06:47:00,7
2012-03-19,10,1,9,1,9,4,0,98,6.25,1034,48.25,10,3,-1,248,113,113,0,2,11.6,météo très défavorable,18:52:00,06:45:00,1
2012-03-20,12,1,9,1,12,6,0,83,10,1036,31.25,12,4,-1,113,113,119,0,3,10.2,météo très défavorable,18:54:00,06:43:00,2
2012-03-21,14,2,13,3,14,8,0,88,10,1036,2.25,14,5,2,113,113,113,0,3,11.6,météo correcte,18:56:00,06:40:00,2
2012-03-22,17,4,14,4,17,10,0,68,10,1033,0.5,17,7,1,113,113,113,0,4,11.6,météo correcte,18:57:00,06:38:00,4
2012-03-23,20,6,9,6,20,11,0,85,10,1027,1.375,20,9,6,113,113,113,0,4,11.6,météo favorable,18:59:00,06:36:00,6
2012-03-24,18,7,13,8,17,11,0,88,10,1027,12.5,18,9,7,113,116,113,0,4,11.6,météo favorable,19:01:00,06:34:00,7
2012-03-25,17,7,16,7,17,11,0,97,8,1032,9.625,17,10,6,143,113,113,0,4,11.6,météo correcte,19:02:00,06:31:00,8
2012-03-26,16,5,17,5,16,9,0,81,10,1035,13.75,16,6,3,113,113,113,0,4,11.6,météo correcte,19:04:00,06:29:00,5
2012-03-27,17,6,15,6,16,11,0,92,10,1035,7.75,17,7,4,113,113,116,0,4,11.6,météo correcte,19:05:00,06:27:00,6
2012-03-28,17,7,10,7,17,11,0,92,10,1033,14.75,17,9,5,116,116,113,0,4,11.6,météo correcte,19:07:00,06:25:00,7
2012-03-29,15,4,21,4,15,8,0,90,10,1028,23.75,15,6,3,113,113,116,0,4,11.6,météo correcte,19:09:00,06:23:00,6
2012-03-30,11,4,18,6,11,9,0.3,89,8,1024,76.375,11,8,3,119,122,119,0,3,6.5,météo défavorable,19:10:00,06:20:00,4
2012-03-31,9,2,22,3,9,5,0.4,97,6.25,1019,78.75,9,7,1,248,122,116,0,2,7.8,météo très défavorable,19:12:00,06:18:00,3
2012-04-01,10,-1,11,-0,9,4,0,92,8,1021,10.25,10,2,-2,113,113,113,0,2,11.6,météo très défavorable,19:14:00,06:16:00,-1
2012-04-02,14,-1,6,2,13,7,0,78,10,1016,28,14,5,1,113,119,113,0,3,9.1,météo correcte,19:15:00,06:14:00,-1
2012-04-03,15,2,6,4,15,7,1.5,88,9.875,1006,21.375,15,6,4,113,113,113,0,4,11.6,météo correcte,19:17:00,06:12:00,2
2012-04-04,14,4,11,4,13,7,4.1,94,8.375,1012,24,14,6,1,143,113,176,0,2,11.6,météo correcte,19:18:00,06:09:00,4
2012-04-05,10,2,19,5,9,5,0.3,94,6.75,1016,58.75,10,5,1,119,119,116,0,2,9.1,météo très défavorable,19:20:00,06:07:00,3
2012-04-06,11,1,11,1,11,5,0,97,7,1016,27.625,11,3,-2,143,113,116,0,2,11.6,météo très défavorable,19:22:00,06:05:00,1
2012-04-07,9,0,20,4,9,4,1.3,86,8,1012,88.75,9,5,1,266,353,119,0,2,6.6,météo très défavorable,19:23:00,06:03:00,2
2012-04-08,9,-2,14,0,9,6,0.1,87,9,1016,53.75,9,2,-2,113,119,116,0,3,7.9,météo très défavorable,19:25:00,06:01:00,-1
2012-04-09,10,4,26,7,10,8,9.2,96,6.375,1010,99,10,8,3,296,296,296,0,2,8.5,météo défavorable,19:26:00,05:59:00,4
2012-04-10,11,5,25,8,11,7,21.1,95,6.875,996,94.875,11,9,5,296,296,308,0,2,8.6,météo très défavorable,19:28:00,05:57:00,7
2012-04-11,11,3,18,3,11,7,1.7,96,9.875,1002,46.875,11,5,-0,113,353,353,0,2,12.1,météo très défavorable,19:30:00,05:55:00,3
2012-04-12,12,1,11,3,12,6,3.9,96,7.25,1005,41.875,12,6,0,143,353,176,0,2,13.8,météo très défavorable,19:31:00,05:53:00,2
2012-04-13,13,-1,5,4,13,6,0.8,92,7.875,1006,21.125,13,5,3,113,113,113,0,2,13.8,météo correcte,19:33:00,05:51:00,0
2012-04-14,12,1,18,5,12,7,2.7,84,9.875,1007,30.25,12,7,3,113,113,353,0,3,13.3,météo très défavorable,19:34:00,05:48:00,1
2012-04-15,9,1,25,3,9,5,1.3,96,10,1018,80.5,9,3,-1,122,353,353,0,2,8.7,météo très défavorable,19:36:00,05:46:00,1
2012-04-16,9,-2,22,0,9,5,0.2,92,10,1022,22.25,9,1,-3,113,119,113,0,3,13.3,météo très défavorable,19:38:00,05:44:00,-1
2012-04-17,10,-3,28,1,10,4,3.3,79,8.25,1020,57.5,10,3,-3,116,119,296,0,3,11,météo très défavorable,19:39:00,05:42:00,0
2012-04-18,11,3,30,4,9,6,5.8,95,8.75,999,76.625,11,5,0,119,119,389,0,2,9.9,météo très défavorable,19:41:00,05:40:00,3
2012-04-19,11,4,24,6,10,7,9.2,96,8.875,993,71.25,11,6,2,302,353,353,0,2,9.9,météo défavorable,19:42:00,05:38:00,4
2012-04-20,10,3,21,4,10,8,0.8,95,9,999,53.375,10,7,1,113,122,119,0,2,11.1,météo très défavorable,19:44:00,05:36:00,3
2012-04-21,10,2,24,4,9,4,12.6,99,7.625,1002,81.875,10,7,1,302,353,356,0,2,11.1,météo très défavorable,19:46:00,05:34:00,4
2012-04-22,10,1,24,4,10,6,2.3,96,10,1007,56.125,10,6,0,119,353,353,0,3,11.1,météo très défavorable,19:47:00,05:32:00,2
2012-04-23,11,2,23,4,11,6,3.1,95,8.25,1006,60.75,11,6,0,119,116,296,0,3,11.1,météo très défavorable,19:49:00,05:30:00,3
2012-04-24,10,4,16,6,10,7,3.4,97,7.625,1001,93.25,10,7,4,248,122,353,0,2,8.9,météo défavorable,19:50:00,05:28:00,5
2012-04-25,12,3,29,6,12,10,5.3,96,8.125,1003,61.625,12,9,2,119,266,293,0,2,10,météo défavorable,19:52:00,05:26:00,3
2012-04-26,14,7,35,9,14,10,1.8,94,9.875,1011,47.5,14,9,6,116,353,176,0,4,12.3,météo correcte,19:53:00,05:25:00,8
2012-04-27,15,8,23,9,14,11,1.1,95,8.375,1015,57.375,15,9,7,119,113,119,0,3,12.3,météo correcte,19:55:00,05:23:00,8
2012-04-28,20,10,16,12,20,15,10.7,96,7.625,1014,58.5,20,15,11,299,116,263,0,4,13.4,météo correcte,19:57:00,05:21:00,10
2012-04-29,17,9,20,14,15,13,0.3,92,8.625,1012,43.5,17,14,13,116,119,113,0,5,13.4,météo correcte,19:58:00,05:19:00,12
2012-04-30,19,7,14,11,19,15,0.9,90,9.875,1016,32.25,19,13,9,113,116,200,0,5,13.5,météo favorable,20:00:00,05:17:00,7
2012-05-01,18,9,16,13,18,15,4.9,95,9.875,1020,47.875,18,13,13,293,116,116,0,4,13.5,météo favorable,20:01:00,05:15:00,11
2012-05-02,13,6,16,10,13,11,4.5,95,5.375,1019,90.75,13,12,9,119,296,296,0,3,10.4,météo défavorable,20:03:00,05:13:00,8
2012-05-03,16,6,17,10,15,12,2,96,5.5,1013,63.375,16,12,9,143,353,353,0,3,11.4,météo correcte,20:04:00,05:12:00,8
2012-05-04,18,7,9,10,18,13,2.8,91,7.875,1009,46.625,18,13,8,113,353,119,0,3,12.4,météo correcte,20:06:00,05:10:00,7
2012-05-05,11,6,15,7,11,9,4.9,98,5.25,1008,94,11,8,4,296,266,119,0,2,9.4,météo défavorable,20:07:00,05:08:00,7
2012-05-06,12,3,17,5,9,9,9.3,98,8,1015,98.875,12,8,2,302,296,122,0,2,9.4,météo très défavorable,20:09:00,05:06:00,4
2012-05-07,15,1,7,7,15,13,0.3,92,7.5,1018,53.125,15,10,7,116,116,113,0,3,12.5,météo correcte,20:10:00,05:05:00,1
2012-05-08,19,6,25,10,19,14,0.2,89,10,1015,40.125,19,14,7,113,113,116,0,5,14.5,météo favorable,20:12:00,05:03:00,6
2012-05-09,19,10,20,14,19,16,2.8,96,9.75,1017,74.25,19,15,13,122,353,176,0,4,10.5,météo défavorable,20:13:00,05:01:00,12
2012-05-10,24,12,26,16,24,20,4.7,96,9.125,1017,41.25,26,20,16,116,176,176,0,5,14.5,météo favorable,20:15:00,05:00:00,13
2012-05-11,19,10,17,17,19,13,3.2,94,8.625,1028,58,19,16,16,116,122,116,0,4,11.6,météo correcte,20:16:00,04:58:00,16
2012-05-12,13,4,16,7,13,10,0.6,91,6.5,1036,38.375,13,7,6,116,176,113,0,3,14.5,météo correcte,20:18:00,04:57:00,6
2012-05-13,13,0,9,5,13,10,0,90,7.5,1036,27.875,13,7,4,113,113,116,0,3,14.5,météo correcte,20:19:00,04:55:00,0
2012-05-14,15,2,15,7,15,12,0,85,10,1024,10.125,15,10,5,113,113,113,0,4,14.5,météo correcte,20:21:00,04:54:00,2
2012-05-15,10,3,21,7,10,6,7.6,92,9.25,1016,68,10,8,4,119,356,356,0,3,11.7,météo défavorable,20:22:00,04:52:00,3
2012-05-16,11,0,17,5,11,9,3.6,96,9.875,1026,42.375,11,6,2,353,176,113,0,2,13.6,météo très défavorable,20:23:00,04:51:00,2
2012-05-17,15,1,13,7,14,12,0,76,10,1026,36.25,15,9,5,113,119,119,0,4,12.6,météo correcte,20:25:00,04:50:00,1
2012-05-18,16,9,24,10,15,13,1.2,86,9.25,1010,61.5,16,12,8,116,119,176,0,4,11.7,météo correcte,20:26:00,04:48:00,9
2012-05-19,19,9,11,12,19,16,10.8,96,8.25,1012,64.5,19,15,10,353,176,353,0,4,12.7,météo correcte,20:28:00,04:47:00,9
2012-05-20,21,7,8,15,20,17,12.3,93,6.5,1008,47.75,21,16,15,200,176,386,0,4,13.6,météo correcte,20:29:00,04:46:00,7
2012-05-21,21,10,19,14,21,16,1.1,98,6.5,1004,93.625,21,19,12,122,122,122,0,4,10.8,météo défavorable,20:30:00,04:44:00,10
2012-05-22,20,11,9,13,19,19,0.5,98,6.75,1016,91.125,20,18,12,122,119,119,0,4,9.9,météo défavorable,20:32:00,04:43:00,11
2012-05-23,24,10,8,13,24,22,2.5,95,5.25,1024,49.25,26,21,13,143,113,386,0,5,14.5,météo favorable,20:33:00,04:42:00,10
2012-05-24,24,12,13,17,24,20,9.2,98,4.375,1025,49,26,21,17,248,176,356,0,5,13.6,météo correcte,20:34:00,04:41:00,13
2012-05-25,21,11,20,14,21,17,0.4,91,10,1024,2.5,24,15,13,113,113,113,0,5,14.5,météo favorable,20:35:00,04:40:00,11
2012-05-26,22,9,16,13,21,19,0,81,9,1022,2.75,25,16,12,113,113,113,0,5,14.5,météo favorable,20:37:00,04:39:00,9
2012-05-27,23,9,12,16,22,20,0,79,10,1020,11.625,25,16,16,113,113,113,0,6,14.5,météo favorable,20:38:00,04:38:00,9
2012-05-28,23,9,14,18,23,19,0.8,87,9,1017,4,25,18,18,113,113,113,0,6,14.5,météo favorable,20:39:00,04:37:00,9
2012-05-29,22,8,13,15,22,19,11.5,86,8.125,1017,11.5,25,18,15,113,113,356,0,4,14.5,météo correcte,20:40:00,04:36:00,8
2012-05-30,22,11,8,14,21,22,0.3,97,6.5,1019,47.75,24,18,14,143,113,113,0,4,12.7,météo favorable,20:41:00,04:35:00,11
2012-05-31,20,11,24,15,20,15,6.3,96,8.75,1019,53.25,20,16,14,353,353,353,0,4,12.7,météo correcte,20:42:00,04:34:00,12
2012-06-01,18,11,12,13,16,16,2.5,97,7.5,1019,68.375,18,14,12,266,119,116,0,4,11.8,météo défavorable,20:43:00,04:34:00,11
2012-06-02,18,8,10,11,18,16,0,97,6.5,1018,69.125,18,14,11,143,119,116,0,4,11.8,météo défavorable,20:44:00,04:33:00,11
2012-06-03,16,10,18,14,15,12,19,98,5.5,1011,95.125,16,16,12,299,302,296,0,3,10.1,météo très défavorable,20:45:00,04:32:00,12
2012-06-04,14,5,22,12,14,8,6.6,98,6.25,1018,90,14,12,9,116,353,296,0,3,11,météo défavorable,20:46:00,04:32:00,10
2012-06-05,15,0,10,8,14,13,0.3,94,6.5,1020,51.625,15,10,7,116,113,119,0,3,13.6,météo correcte,20:47:00,04:31:00,0
2012-06-06,17,9,18,12,16,15,12.7,97,8.75,1010,80.5,17,14,10,389,296,353,0,3,11,météo défavorable,20:48:00,04:31:00,10
2012-06-07,21,11,15,14,21,18,12,98,7,1007,53.125,21,17,13,263,176,299,0,4,12.7,météo correcte,20:49:00,04:30:00,12
2012-06-08,17,9,28,13,17,13,2.2,96,9.5,1011,36.875,17,13,11,116,176,176,0,4,13.6,météo correcte,20:50:00,04:30:00,11
2012-06-09,15,6,26,9,14,13,1.6,92,9.125,1014,24.125,15,10,6,116,116,176,0,4,14.5,météo correcte,20:50:00,04:29:00,6
2012-06-10,18,6,10,11,17,15,3.1,89,7.125,1014,41.125,18,13,10,116,353,176,0,4,14.5,météo correcte,20:51:00,04:29:00,6
2012-06-11,16,10,16,13,15,15,2.9,95,5.875,1005,91.125,16,14,12,266,122,116,0,3,11,météo défavorable,20:52:00,04:29:00,11
2012-06-12,18,6,6,13,18,15,15.4,95,5.25,1010,71.5,18,15,13,143,356,356,0,4,13.6,météo défavorable,20:52:00,04:28:00,6
2012-06-13,13,7,13,10,13,11,5.1,98,7.25,1018,90.375,13,11,8,296,122,119,0,3,10.2,météo défavorable,20:53:00,04:28:00,9
2012-06-14,18,3,10,10,17,15,0.4,93,6.5,1020,49,18,12,10,116,113,353,0,4,14.5,météo favorable,20:54:00,04:28:00,3
2012-06-15,19,11,20,14,19,16,18.8,98,7,1015,72.125,19,15,12,266,299,122,0,4,11,météo très défavorable,20:54:00,04:28:00,11
2012-06-16,17,11,24,15,17,14,11.4,97,9.25,1017,68.375,17,15,13,353,353,293,0,4,11,météo défavorable,20:54:00,04:28:00,12
2012-06-17,19,10,17,12,18,18,2.3,95,8.5,1021,25.875,19,15,10,116,113,176,0,4,14.5,météo favorable,20:55:00,04:28:00,10
2012-06-18,19,9,14,15,19,16,3.6,96,6,1021,52.375,19,15,15,353,266,353,0,4,11.9,météo correcte,20:55:00,04:28:00,11
2012-06-19,20,3,6,14,18,17,0.7,94,7.625,1022,67.625,20,15,14,116,122,119,0,4,12.8,météo défavorable,20:56:00,04:28:00,3
2012-06-20,21,13,11,15,21,19,6.4,98,8.375,1016,66.125,24,18,14,296,353,176,0,4,11.9,météo défavorable,20:56:00,04:28:00,13
2012-06-21,23,12,17,16,23,19,6.3,93,7.125,1013,69.75,25,20,16,116,353,356,0,5,12.8,météo défavorable,20:56:00,04:29:00,12
2012-06-22,18,9,28,12,17,15,4.4,95,8.25,1021,46,18,13,9,116,176,176,0,4,12.8,météo favorable,20:56:00,04:29:00,9
