DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C
2020-04-11,21,9,6,10,20,20,0,67,10,1025,3.375,22,9,10,113,113,116,0,5,13.8,météo favorable,19:30:00,05:55:00,9
2020-04-12,19,11,9,11,19,17,8.1,82,9.25,1021,36.125,19,11,11,116,116,356,0,5,12.1,météo correcte,19:31:00,05:53:00,11
2020-04-13,13,4,29,9,10,8,0,87,10,1024,47,13,8,5,116,122,113,0,2,11,météo correcte,19:33:00,05:50:00,11
2020-04-14,10,0,17,0,9,8,0,82,10,1028,7,10,1,-3,116,116,116,0,3,13.9,météo très défavorable,19:35:00,05:48:00,0
2020-04-15,17,2,11,3,14,16,0,79,10,1027,5.625,19,6,1,116,116,116,0,4,13.9,météo correcte,19:36:00,05:46:00,2
2020-04-16,20,7,15,8,18,17,0,74,10,1021,6.875,20,11,6,116,116,116,0,4,13.9,météo favorable,19:38:00,05:44:00,7
2020-04-17,20,11,9,12,20,17,5.6,89,9.625,1017,34,20,13,12,116,116,353,0,5,13.3,météo favorable,19:39:00,05:42:00,11
2020-04-18,19,12,10,13,19,17,8.5,93,9,1016,85.875,19,14,13,176,122,356,0,4,8.8,météo défavorable,19:41:00,05:40:00,12
2020-04-19,20,11,18,12,19,17,0.1,90,10,1018,24.125,20,13,13,116,116,116,0,4,14.1,météo favorable,19:43:00,05:38:00,11
2020-04-20,16,5,31,6,15,13,0,71,10,1018,0,16,6,2,113,113,113,0,4,14.1,météo correcte,19:44:00,05:36:00,5
2020-04-21,17,6,31,7,15,15,0,67,10,1016,9.625,17,7,3,116,113,113,0,4,14.1,météo correcte,19:46:00,05:34:00,6
2020-04-22,18,6,28,7,16,16,0,70,10,1019,0,18,8,4,113,113,113,0,4,14.2,météo favorable,19:47:00,05:32:00,6
2020-04-23,20,7,12,9,18,17,0,83,10,1020,0,20,10,7,113,113,113,0,5,14.2,météo favorable,19:49:00,05:30:00,7
2020-04-24,19,9,12,11,18,16,0,82,10,1016,39.375,19,10,11,122,119,116,0,5,14.2,météo correcte,19:50:00,05:28:00,9
2020-04-25,16,6,16,6,15,13,0,86,10,1014,0,16,6,4,113,113,113,0,4,14.3,météo correcte,19:52:00,05:26:00,6
2020-04-26,18,5,9,6,15,17,0,93,9,1012,9.625,18,8,5,143,116,113,0,4,14.3,météo favorable,19:54:00,05:24:00,5
2020-04-27,18,7,13,9,17,16,0,81,10,1010,25.5,18,10,8,116,116,119,0,4,14.3,météo favorable,19:55:00,05:22:00,7
2020-04-28,14,11,21,12,13,14,6.1,95,8,1005,80.25,14,12,12,353,302,353,0,3,9,météo défavorable,19:57:00,05:21:00,11
2020-04-29,15,10,20,10,13,13,5,95,8.75,1006,94.875,15,10,7,176,176,353,0,3,9,météo défavorable,19:58:00,05:19:00,10
2020-04-30,13,7,28,7,13,10,9.6,88,8.375,1004,80.25,13,7,3,266,116,353,0,3,9.3,météo défavorable,20:00:00,05:17:00,7
2020-05-01,13,6,33,8,12,11,11.6,90,9.25,1004,68.875,13,9,4,176,353,353,0,3,9.3,météo défavorable,20:01:00,05:15:00,7
2020-05-02,13,5,29,6,12,11,2.4,92,9.75,1015,73.125,13,6,2,119,353,176,0,3,9.3,météo défavorable,20:03:00,05:13:00,5
2020-05-03,14,5,13,6,14,9,0.2,87,10,1017,52.5,14,10,4,116,116,176,0,4,12.4,météo correcte,20:04:00,05:11:00,5
2020-05-04,13,9,12,10,11,12,2.3,97,8,1021,81.25,13,10,8,122,266,176,0,3,10.4,météo défavorable,20:06:00,05:10:00,9
2020-05-05,15,5,22,6,14,12,0,84,10,1021,22.125,15,7,3,122,116,113,0,4,14.5,météo correcte,20:07:00,05:08:00,5
2020-05-06,17,3,12,6,16,15,0,70,10,1023,1.25,17,8,4,116,116,113,0,4,14.5,météo correcte,20:09:00,05:06:00,3
2020-05-07,19,7,6,9,17,16,0,78,10,1026,19.375,19,9,9,113,116,116,0,4,14.5,météo favorable,20:10:00,05:05:00,7
2020-05-08,20,9,8,11,19,18,0,77,10,1022,31.75,20,11,12,116,116,116,0,5,14.5,météo favorable,20:12:00,05:03:00,9
2020-05-09,21,10,9,13,20,19,4.3,78,9.5,1016,43.5,23,15,13,116,116,176,0,5,11.5,météo favorable,20:13:00,05:01:00,10
2020-05-10,19,13,16,15,19,16,14.5,94,7.875,1007,81.25,19,17,15,143,353,356,0,4,10.5,météo défavorable,20:15:00,05:00:00,13
2020-05-11,11,3,38,4,10,9,2.7,82,8.75,1018,64.25,11,5,-2,266,119,176,0,2,12.6,météo très défavorable,20:16:00,04:58:00,3
2020-05-12,11,2,13,4,10,9,0,79,10,1021,27.625,11,3,3,113,116,116,0,3,12.6,météo très défavorable,20:18:00,04:57:00,2
2020-05-13,13,1,22,3,12,12,0,86,10,1018,22.25,13,5,1,116,116,116,0,2,14.5,météo correcte,20:19:00,04:55:00,1
2020-05-14,12,4,25,5,11,10,0,78,10,1019,67,12,5,1,122,119,116,0,2,10.7,météo très défavorable,20:21:00,04:54:00,5
2020-05-15,13,1,21,3,12,11,0.1,88,10,1024,22.625,13,6,-1,116,113,176,0,3,14.5,météo correcte,20:22:00,04:52:00,1
2020-05-16,16,4,10,7,14,14,0,85,10,1025,13.375,16,8,6,113,116,116,0,4,14.5,météo correcte,20:24:00,04:51:00,4
2020-05-17,17,4,6,7,16,16,0,82,10,1025,27,17,9,7,116,116,116,0,4,14.5,météo correcte,20:25:00,04:49:00,4
2020-05-18,20,9,15,10,18,18,0,82,10,1024,21.625,20,13,8,116,116,116,0,5,14.5,météo favorable,20:26:00,04:48:00,9
2020-05-19,21,7,12,10,19,19,0,80,10,1024,31.625,23,14,9,116,116,116,0,5,14.5,météo favorable,20:28:00,04:47:00,7
2020-05-20,21,9,12,12,20,20,0,88,10,1023,23.25,23,15,12,116,116,116,0,5,14.5,météo favorable,20:29:00,04:46:00,9
2020-05-21,24,12,8,14,23,22,2,86,9.875,1023,30.5,26,17,14,116,116,176,0,6,13.6,météo favorable,20:30:00,04:44:00,12
2020-05-22,22,14,25,17,22,17,3,87,10,1022,58.875,24,18,16,116,116,353,0,5,11.8,météo correcte,20:32:00,04:43:00,15
2020-05-23,17,9,31,10,16,14,1.4,87,8.25,1028,65.625,17,9,8,119,263,176,0,4,9.9,météo défavorable,20:33:00,04:42:00,9
2020-05-24,16,7,21,9,16,15,0.8,88,9.875,1033,56.125,16,11,6,116,116,176,0,4,12.7,météo correcte,20:34:00,04:41:00,7
2020-05-25,19,8,17,11,18,17,0.3,93,9,1034,49.25,19,11,10,143,176,176,0,4,11.8,météo favorable,20:36:00,04:40:00,8
2020-05-26,20,9,14,11,18,19,0,89,10,1036,19.75,20,12,11,116,122,116,0,5,13.6,météo correcte,20:37:00,04:39:00,9
2020-05-27,21,9,15,13,20,18,0.1,78,10,1034,29.5,21,12,13,116,116,119,0,5,13.6,météo favorable,20:38:00,04:38:00,9
2020-05-28,19,8,23,9,17,17,0,80,8.75,1034,20.625,19,10,7,116,116,116,0,5,14.5,météo favorable,20:39:00,04:37:00,8
2020-05-29,19,6,19,8,17,17,0,81,10,1031,4.375,19,10,6,116,113,113,0,5,14.5,météo favorable,20:40:00,04:36:00,6
2020-05-30,20,8,19,10,19,18,0,78,10,1025,11.625,20,10,9,113,113,116,0,5,14.5,météo favorable,20:41:00,04:35:00,8
2020-05-31,19,8,23,11,18,17,0,77,10,1024,11,19,10,10,116,116,116,0,5,14.5,météo favorable,20:42:00,04:34:00,8
2020-06-01,23,9,18,12,21,22,0,81,10,1022,15.125,25,14,10,116,113,116,0,5,14.5,météo favorable,20:43:00,04:34:00,9
2020-06-02,25,12,6,15,24,23,0.2,77,10,1020,46,26,15,15,116,116,116,0,6,13.6,météo favorable,20:44:00,04:33:00,12
2020-06-03,20,12,9,14,20,18,11.6,81,9.125,1012,59.125,20,15,14,116,116,356,0,5,11.8,météo correcte,20:45:00,04:32:00,12
2020-06-04,14,10,20,13,14,13,1.2,89,8,1001,76.375,14,11,11,143,353,353,0,4,11,météo défavorable,20:46:00,04:32:00,12
2020-06-05,13,5,32,8,11,12,10.2,95,7.25,1000,78.75,14,9,4,143,296,353,0,3,11,météo défavorable,20:47:00,04:31:00,5
2020-06-06,14,7,37,8,14,11,1.4,92,9,1003,82,14,7,4,263,353,176,0,3,10.1,météo défavorable,20:48:00,04:31:00,7
2020-06-07,16,7,21,9,15,15,4.1,94,7.625,1011,74.875,16,10,6,296,353,176,0,4,10.1,météo défavorable,20:49:00,04:30:00,8
2020-06-08,18,7,13,10,18,15,1.7,85,9.875,1015,47.375,18,11,10,116,176,176,0,5,13.6,météo favorable,20:50:00,04:30:00,7
2020-06-09,16,9,17,9,15,15,0.3,92,10,1018,70.75,16,9,7,122,122,116,0,3,11.9,météo défavorable,20:50:00,04:29:00,9
2020-06-10,18,10,14,11,17,16,0.5,83,10,1018,75.875,18,12,10,122,119,353,0,4,10.1,météo défavorable,20:51:00,04:29:00,10
2020-06-11,16,11,13,12,14,16,2,97,5,1012,92.375,16,14,12,248,266,353,0,3,10.1,météo défavorable,20:52:00,04:29:00,12
2020-06-12,24,13,19,15,24,19,2.2,90,9.875,1008,57.125,25,15,15,119,116,353,0,5,13.6,météo correcte,20:52:00,04:28:00,13
2020-06-13,23,14,11,16,22,21,6.4,91,8.5,1012,68,25,16,16,143,116,353,0,5,11,météo défavorable,20:53:00,04:28:00,14
2020-06-14,21,12,17,14,21,21,0,90,10,1016,25.125,25,15,14,116,116,116,0,5,14.5,météo favorable,20:54:00,04:28:00,12
2020-06-15,22,13,14,15,21,20,3.3,89,8.75,1016,49.875,25,16,15,143,176,353,0,5,12.8,météo favorable,20:54:00,04:28:00,13
2020-06-16,22,13,15,14,20,21,0.7,92,8.875,1017,51,23,15,13,143,176,176,0,4,12.8,météo favorable,20:55:00,04:28:00,13
2020-06-17,18,12,19,15,18,14,6.7,90,8.125,1013,84.5,18,16,15,116,353,176,0,4,10.2,météo défavorable,20:55:00,04:28:00,13
2020-06-18,19,11,18,14,18,18,0.1,92,7.375,1014,45.75,19,14,13,143,116,116,0,5,12.8,météo favorable,20:55:00,04:28:00,11
2020-06-19,20,10,18,13,20,18,4.2,92,7.5,1018,53.375,20,15,12,143,116,176,0,5,11.9,météo favorable,20:56:00,04:28:00,10
2020-06-20,21,10,9,12,19,21,0.3,88,8.875,1022,40.75,21,14,12,116,116,176,0,4,12.8,météo favorable,20:56:00,04:28:00,10
2020-06-21,22,12,22,14,22,17,0.4,89,10,1021,52,23,14,14,116,116,119,0,5,11.9,météo favorable,20:56:00,04:29:00,12
2020-06-22,21,9,8,11,19,19,2.3,95,8.625,1026,49.625,23,15,11,143,176,116,0,4,12.8,météo favorable,20:56:00,04:29:00,9
2020-06-23,25,12,14,15,23,22,0,83,10,1027,1.875,26,15,15,113,113,113,0,6,14.5,météo idéale,20:56:00,04:29:00,12
2020-06-24,27,14,18,17,26,24,0,79,10,1024,7.75,28,17,16,116,116,116,0,6,14.5,météo favorable,20:56:00,04:29:00,14
2020-06-25,27,14,17,16,25,25,0.1,75,10,1021,11.875,28,17,16,113,113,116,0,6,14.5,météo idéale,20:56:00,04:30:00,14
